X Z
-15 5.90582e-20
-14.97 5.47734e-20
-14.9401 4.32708e-20
-14.9101 2.82005e-20
-14.8801 1.44069e-20
-14.8501 6.46684e-21
-14.8202 7.31107e-21
-14.7902 1.73441e-20
-14.7602 3.43292e-20
-14.7303 5.40759e-20
-14.7003 7.17189e-20
-14.6703 8.32023e-20
-14.6404 8.65214e-20
-14.6104 8.23471e-20
-14.5804 7.3843e-20
-14.5504 6.57294e-20
-14.5205 6.28808e-20
-14.4905 6.88808e-20
-14.4605 8.49702e-20
-14.4306 1.09708e-19
-14.4006 1.39449e-19
-14.3706 1.69492e-19
-14.3407 1.95556e-19
-14.3107 2.15129e-19
-14.2807 2.28292e-19
-14.2507 2.37767e-19
-14.2208 2.48168e-19
-14.1908 2.64697e-19
-14.1608 2.91662e-19
-14.1309 3.31285e-19
-14.1009 3.83155e-19
-14.0709 4.44478e-19
-14.041 5.11085e-19
-14.011 5.7886e-19
-13.981 6.45175e-19
-13.951 7.09899e-19
-13.9211 7.75663e-19
-13.8911 8.47331e-19
-13.8611 9.3081e-19
-13.8312 1.03159e-18
-13.8012 1.15341e-18
-13.7712 1.29758e-18
-13.7413 1.46297e-18
-13.7113 1.64688e-18
-13.6813 1.8464e-18
-13.6513 2.05995e-18
-13.6214 2.28837e-18
-13.5914 2.53552e-18
-13.5614 2.80789e-18
-13.5315 3.11362e-18
-13.5015 3.46109e-18
-13.4715 3.8575e-18
-13.4416 4.30806e-18
-13.4116 4.81579e-18
-13.3816 5.38233e-18
-13.3516 6.00919e-18
-13.3217 6.69934e-18
-13.2917 7.45855e-18
-13.2617 8.29617e-18
-13.2318 9.22507e-18
-13.2018 1.02609e-17
-13.1718 1.14206e-17
-13.1419 1.27214e-17
-13.1119 1.41798e-17
-13.0819 1.5811e-17
-13.0519 1.76304e-17
-13.022 1.9654e-17
-12.992 2.19011e-17
-12.962 2.4395e-17
-12.9321 2.71649e-17
-12.9021 3.02461e-17
-12.8721 3.36792e-17
-12.8422 3.75098e-17
-12.8122 4.17873e-17
-12.7822 4.6564e-17
-12.7522 5.18954e-17
-12.7223 5.78415e-17
-12.6923 6.44681e-17
-12.6623 7.18495e-17
-12.6324 8.00707e-17
-12.6024 8.92296e-17
-12.5724 9.94382e-17
-12.5425 1.10824e-16
-12.5125 1.23528e-16
-12.4825 1.37708e-16
-12.4525 1.53538e-16
-12.4226 1.71207e-16
-12.3926 1.90926e-16
-12.3626 2.12927e-16
-12.3327 2.37471e-16
-12.3027 2.64849e-16
-12.2727 2.95389e-16
-12.2428 3.29458e-16
-12.2128 3.67465e-16
-12.1828 4.09868e-16
-12.1528 4.57172e-16
-12.1229 5.09938e-16
-12.0929 5.68783e-16
-12.0629 6.3439e-16
-12.033 7.07514e-16
-12.003 7.88993e-16
-11.973 8.79755e-16
-11.9431 9.80831e-16
-11.9131 1.09336e-15
-11.8831 1.21862e-15
-11.8531 1.35801e-15
-11.8232 1.51308e-15
-11.7932 1.68555e-15
-11.7632 1.87733e-15
-11.7333 2.09052e-15
-11.7033 2.32747e-15
-11.6733 2.59077e-15
-11.6434 2.88332e-15
-11.6134 3.20835e-15
-11.5834 3.56947e-15
-11.5534 3.97071e-15
-11.5235 4.4166e-15
-11.4935 4.91221e-15
-11.4635 5.46324e-15
-11.4336 6.0761e-15
-11.4036 6.75801e-15
-11.3736 7.51714e-15
-11.3437 8.36271e-15
-11.3137 9.30516e-15
-11.2837 1.03563e-14
-11.2537 1.15295e-14
-11.2238 1.284e-14
-11.1938 1.4305e-14
-11.1638 1.5944e-14
-11.1339 1.77789e-14
-11.1039 1.98349e-14
-11.0739 2.21401e-14
-11.044 2.47262e-14
-11.014 2.7629e-14
-10.984 3.08889e-14
-10.954 3.45507e-14
-10.9241 3.86651e-14
-10.8941 4.32881e-14
-10.8641 4.84822e-14
-10.8342 5.43166e-14
-10.8042 6.08677e-14
-10.7742 6.82194e-14
-10.7443 7.64636e-14
-10.7143 8.57007e-14
-10.6843 9.60394e-14
-10.6543 1.07597e-13
-10.6244 1.205e-13
-10.5944 1.34884e-13
-10.5644 1.50891e-13
-10.5345 1.68673e-13
-10.5045 1.8839e-13
-10.4745 2.10205e-13
-10.4446 2.34292e-13
-10.4146 2.60826e-13
-10.3846 2.89985e-13
-10.3546 3.21951e-13
-10.3247 3.56904e-13
-10.2947 3.95024e-13
-10.2647 4.36488e-13
-10.2348 4.81467e-13
-10.2048 5.30128e-13
-10.1748 5.82633e-13
-10.1449 6.39137e-13
-10.1149 6.99791e-13
-10.0849 7.64748e-13
-10.0549 8.34162e-13
-10.025 9.08202e-13
-9.995 9.87058e-13
-9.96503 1.07096e-12
-9.93506 1.16019e-12
-9.90509 1.25513e-12
-9.87512 1.35626e-12
-9.84515 1.46422e-12
-9.81518 1.57987e-12
-9.78521 1.70433e-12
-9.75524 1.83907e-12
-9.72527 1.98601e-12
-9.6953 2.14758e-12
-9.66533 2.32693e-12
-9.63536 2.528e-12
-9.60539 2.75574e-12
-9.57542 3.01631e-12
-9.54545 3.31731e-12
-9.51548 3.66803e-12
-9.48551 4.07977e-12
-9.45554 4.56621e-12
-9.42557 5.14374e-12
-9.3956 5.83194e-12
-9.36563 6.65406e-12
-9.33566 7.63751e-12
-9.30569 8.81449e-12
-9.27572 1.02226e-11
-9.24575 1.19056e-11
-9.21578 1.3914e-11
-9.18581 1.6306e-11
-9.15584 1.91483e-11
-9.12587 2.25169e-11
-9.0959 2.64981e-11
-9.06593 3.11895e-11
-9.03596 3.67007e-11
-9.00599 4.31545e-11
-8.97602 5.06879e-11
-8.94605 5.94525e-11
-8.91608 6.96159e-11
-8.88611 8.13619e-11
-8.85614 9.48915e-11
-8.82617 1.10423e-10
-8.7962 1.28192e-10
-8.76623 1.48451e-10
-8.73626 1.71471e-10
-8.70629 1.97537e-10
-8.67632 2.2695e-10
-8.64635 2.60023e-10
-8.61638 2.9708e-10
-8.58641 3.38451e-10
-8.55644 3.84468e-10
-8.52647 4.35464e-10
-8.4965 4.91761e-10
-8.46653 5.53668e-10
-8.43656 6.2147e-10
-8.40659 6.95423e-10
-8.37662 7.75738e-10
-8.34665 8.62573e-10
-8.31668 9.56023e-10
-8.28671 1.0561e-09
-8.25674 1.16273e-09
-8.22677 1.27571e-09
-8.1968 1.39474e-09
-8.16683 1.51937e-09
-8.13686 1.64899e-09
-8.10689 1.78282e-09
-8.07692 1.9199e-09
-8.04695 2.0591e-09
-8.01698 2.19906e-09
-7.98701 2.33827e-09
-7.95704 2.47498e-09
-7.92707 2.60731e-09
-7.8971 2.73323e-09
-7.86713 2.85059e-09
-7.83716 2.95721e-09
-7.80719 3.05097e-09
-7.77722 3.12986e-09
-7.74725 3.19218e-09
-7.71728 3.23666e-09
-7.68731 3.26271e-09
-7.65734 3.27065e-09
-7.62737 3.26208e-09
-7.5974 3.24018e-09
-7.56743 3.21025e-09
-7.53746 3.1802e-09
-7.50749 3.16122e-09
-7.47752 3.16851e-09
-7.44755 3.2222e-09
-7.41758 3.34829e-09
-7.38761 3.57992e-09
-7.35764 3.95867e-09
-7.32767 4.53613e-09
-7.2977 5.37565e-09
-7.26773 6.55444e-09
-7.23776 8.16577e-09
-7.20779 1.03216e-08
-7.17782 1.31556e-08
-7.14785 1.68263e-08
-7.11788 2.15209e-08
-7.08791 2.74591e-08
-7.05794 3.48983e-08
-7.02797 4.41382e-08
-6.998 5.55266e-08
-6.96803 6.9466e-08
-6.93806 8.642e-08
-6.90809 1.06922e-07
-6.87812 1.31581e-07
-6.84815 1.61097e-07
-6.81818 1.96262e-07
-6.78821 2.37981e-07
-6.75824 2.87276e-07
-6.72827 3.45304e-07
-6.6983 4.13371e-07
-6.66833 4.92946e-07
-6.63836 5.8568e-07
-6.60839 6.93423e-07
-6.57842 8.18247e-07
-6.54845 9.62462e-07
-6.51848 1.12865e-06
-6.48851 1.31967e-06
-6.45854 1.53871e-06
-6.42857 1.78932e-06
-6.3986 2.07538e-06
-6.36863 2.40125e-06
-6.33866 2.77167e-06
-6.30869 3.19193e-06
-6.27872 3.66781e-06
-6.24875 4.20567e-06
-6.21878 4.81251e-06
-6.18881 5.49599e-06
-6.15884 6.2645e-06
-6.12887 7.12722e-06
-6.0989 8.09416e-06
-6.06893 9.17628e-06
-6.03896 1.03855e-05
-6.00899 1.17347e-05
-5.97902 1.32382e-05
-5.94905 1.49112e-05
-5.91908 1.67703e-05
-5.88911 1.88336e-05
-5.85914 2.11207e-05
-5.82917 2.36527e-05
-5.7992 2.64525e-05
-5.76923 2.95448e-05
-5.73926 3.29563e-05
-5.70929 3.67157e-05
-5.67932 4.0854e-05
-5.64935 4.54046e-05
-5.61938 5.04034e-05
-5.58941 5.58888e-05
-5.55944 6.19024e-05
-5.52947 6.84886e-05
-5.4995 7.56949e-05
-5.46953 8.35724e-05
-5.43956 9.21757e-05
-5.40959 0.000101563
-5.37962 0.000111798
-5.34965 0.000122945
-5.31968 0.000135077
-5.28971 0.000148269
-5.25974 0.000162602
-5.22977 0.000178162
-5.1998 0.000195041
-5.16983 0.000213335
-5.13986 0.000233147
-5.10989 0.000254587
-5.07992 0.000277771
-5.04995 0.000302822
-5.01998 0.000329869
-4.99001 0.00035905
-4.96004 0.00039051
-4.93007 0.000424402
-4.9001 0.000460886
-4.87013 0.000500134
-4.84016 0.000542323
-4.81019 0.000587642
-4.78022 0.000636287
-4.75025 0.000688467
-4.72028 0.000744398
-4.69031 0.000804307
-4.66034 0.000868432
-4.63037 0.000937021
-4.6004 0.00101033
-4.57043 0.00108864
-4.54046 0.00117223
-4.51049 0.00126138
-4.48052 0.00135641
-4.45055 0.00145763
-4.42058 0.00156537
-4.39061 0.00167998
-4.36064 0.0018018
-4.33067 0.00193119
-4.3007 0.00206855
-4.27073 0.00221425
-4.24076 0.0023687
-4.21079 0.00253231
-4.18082 0.00270551
-4.15085 0.00288873
-4.12088 0.00308244
-4.09091 0.00328709
-4.06094 0.00350315
-4.03097 0.00373112
-4.001 0.00397148
-3.97103 0.00422477
-3.94106 0.00449149
-3.91109 0.00477218
-3.88112 0.00506739
-3.85115 0.00537769
-3.82118 0.00570365
-3.79121 0.00604584
-3.76124 0.00640488
-3.73127 0.00678138
-3.7013 0.00717596
-3.67133 0.00758928
-3.64136 0.00802199
-3.61139 0.00847477
-3.58142 0.00894832
-3.55145 0.00944335
-3.52148 0.00996061
-3.49151 0.0105009
-3.46154 0.0110649
-3.43157 0.0116535
-3.4016 0.0122676
-3.37163 0.012908
-3.34166 0.0135757
-3.31169 0.0142716
-3.28172 0.0149968
-3.25175 0.0157523
-3.22178 0.0165391
-3.19181 0.0173586
-3.16184 0.018212
-3.13187 0.0191005
-3.1019 0.0200256
-3.07193 0.0209888
-3.04196 0.0219917
-3.01199 0.023036
-2.98202 0.0241236
-2.95205 0.0252562
-2.92208 0.0264362
-2.89211 0.0276656
-2.86214 0.0289469
-2.83217 0.0302826
-2.8022 0.0316756
-2.77223 0.0331287
-2.74226 0.0346452
-2.71229 0.0362285
-2.68232 0.0378821
-2.65235 0.0396101
-2.62238 0.0414167
-2.59241 0.0433063
-2.56244 0.0452838
-2.53247 0.0473542
-2.5025 0.0495232
-2.47253 0.0517966
-2.44256 0.0541807
-2.41259 0.0566821
-2.38262 0.059308
-2.35265 0.0620659
-2.32268 0.0649639
-2.29271 0.0680104
-2.26274 0.0712144
-2.23277 0.0745856
-2.2028 0.0781339
-2.17283 0.0818699
-2.14286 0.0858049
-2.11289 0.0899506
-2.08292 0.0943192
-2.05295 0.0989236
-2.02298 0.103777
-1.99301 0.108895
-1.96304 0.11429
-1.93307 0.119978
-1.9031 0.125975
-1.87313 0.132298
-1.84316 0.138962
-1.81319 0.145986
-1.78322 0.153386
-1.75325 0.161182
-1.72328 0.16939
-1.69331 0.17803
-1.66334 0.187121
-1.63337 0.196681
-1.6034 0.206729
-1.57343 0.217284
-1.54346 0.228364
-1.51349 0.239987
-1.48352 0.25217
-1.45355 0.26493
-1.42358 0.278283
-1.39361 0.292243
-1.36364 0.306823
-1.33367 0.322035
-1.3037 0.337889
-1.27373 0.354392
-1.24376 0.371549
-1.21379 0.389364
-1.18382 0.407836
-1.15385 0.426962
-1.12388 0.446735
-1.09391 0.467144
-1.06394 0.488174
-1.03397 0.509806
-1.004 0.532016
-0.974026 0.554777
-0.944056 0.578054
-0.914086 0.601808
-0.884116 0.625996
-0.854146 0.650568
-0.824176 0.675468
-0.794206 0.700636
-0.764236 0.726006
-0.734266 0.751507
-0.704296 0.77706
-0.674326 0.802586
-0.644356 0.827998
-0.614386 0.853206
-0.584416 0.878115
-0.554446 0.902629
-0.524476 0.926649
-0.494505 0.950073
-0.464535 0.972798
-0.434565 0.994722
-0.404595 1.01574
-0.374625 1.03576
-0.344655 1.05467
-0.314685 1.07239
-0.284715 1.08882
-0.254745 1.10387
-0.224775 1.11747
-0.194805 1.12954
-0.164835 1.14001
-0.134865 1.14883
-0.104895 1.15594
-0.0749251 1.16132
-0.044955 1.16492
-0.014985 1.16672
0.014985 1.16672
0.044955 1.16492
0.0749251 1.16132
0.104895 1.15594
0.134865 1.14883
0.164835 1.14001
0.194805 1.12954
0.224775 1.11747
0.254745 1.10387
0.284715 1.08882
0.314685 1.07239
0.344655 1.05467
0.374625 1.03576
0.404595 1.01574
0.434565 0.994722
0.464535 0.972798
0.494505 0.950073
0.524476 0.926649
0.554446 0.902629
0.584416 0.878115
0.614386 0.853206
0.644356 0.827998
0.674326 0.802586
0.704296 0.77706
0.734266 0.751507
0.764236 0.726006
0.794206 0.700636
0.824176 0.675468
0.854146 0.650568
0.884116 0.625996
0.914086 0.601808
0.944056 0.578054
0.974026 0.554777
1.004 0.532016
1.03397 0.509806
1.06394 0.488174
1.09391 0.467144
1.12388 0.446735
1.15385 0.426962
1.18382 0.407836
1.21379 0.389364
1.24376 0.371549
1.27373 0.354392
1.3037 0.337889
1.33367 0.322035
1.36364 0.306823
1.39361 0.292243
1.42358 0.278283
1.45355 0.26493
1.48352 0.25217
1.51349 0.239987
1.54346 0.228364
1.57343 0.217284
1.6034 0.206729
1.63337 0.196681
1.66334 0.187121
1.69331 0.17803
1.72328 0.16939
1.75325 0.161182
1.78322 0.153386
1.81319 0.145986
1.84316 0.138962
1.87313 0.132298
1.9031 0.125975
1.93307 0.119978
1.96304 0.11429
1.99301 0.108895
2.02298 0.103777
2.05295 0.0989236
2.08292 0.0943192
2.11289 0.0899506
2.14286 0.0858049
2.17283 0.0818699
2.2028 0.0781339
2.23277 0.0745856
2.26274 0.0712144
2.29271 0.0680104
2.32268 0.0649639
2.35265 0.0620659
2.38262 0.059308
2.41259 0.0566821
2.44256 0.0541807
2.47253 0.0517966
2.5025 0.0495232
2.53247 0.0473542
2.56244 0.0452838
2.59241 0.0433063
2.62238 0.0414167
2.65235 0.0396101
2.68232 0.0378821
2.71229 0.0362285
2.74226 0.0346452
2.77223 0.0331287
2.8022 0.0316756
2.83217 0.0302826
2.86214 0.0289469
2.89211 0.0276656
2.92208 0.0264362
2.95205 0.0252562
2.98202 0.0241236
3.01199 0.023036
3.04196 0.0219917
3.07193 0.0209888
3.1019 0.0200256
3.13187 0.0191005
3.16184 0.018212
3.19181 0.0173586
3.22178 0.0165391
3.25175 0.0157523
3.28172 0.0149968
3.31169 0.0142716
3.34166 0.0135757
3.37163 0.012908
3.4016 0.0122676
3.43157 0.0116535
3.46154 0.0110649
3.49151 0.0105009
3.52148 0.00996061
3.55145 0.00944335
3.58142 0.00894832
3.61139 0.00847477
3.64136 0.00802199
3.67133 0.00758928
3.7013 0.00717596
3.73127 0.00678138
3.76124 0.00640488
3.79121 0.00604584
3.82118 0.00570365
3.85115 0.00537769
3.88112 0.00506739
3.91109 0.00477218
3.94106 0.00449149
3.97103 0.00422477
4.001 0.00397148
4.03097 0.00373112
4.06094 0.00350315
4.09091 0.00328709
4.12088 0.00308244
4.15085 0.00288873
4.18082 0.00270551
4.21079 0.00253231
4.24076 0.0023687
4.27073 0.00221425
4.3007 0.00206855
4.33067 0.00193119
4.36064 0.0018018
4.39061 0.00167998
4.42058 0.00156537
4.45055 0.00145763
4.48052 0.00135641
4.51049 0.00126138
4.54046 0.00117223
4.57043 0.00108864
4.6004 0.00101033
4.63037 0.000937021
4.66034 0.000868432
4.69031 0.000804307
4.72028 0.000744398
4.75025 0.000688467
4.78022 0.000636287
4.81019 0.000587642
4.84016 0.000542323
4.87013 0.000500134
4.9001 0.000460886
4.93007 0.000424402
4.96004 0.00039051
4.99001 0.00035905
5.01998 0.000329869
5.04995 0.000302822
5.07992 0.000277771
5.10989 0.000254587
5.13986 0.000233147
5.16983 0.000213335
5.1998 0.000195041
5.22977 0.000178162
5.25974 0.000162602
5.28971 0.000148269
5.31968 0.000135077
5.34965 0.000122945
5.37962 0.000111798
5.40959 0.000101563
5.43956 9.21757e-05
5.46953 8.35724e-05
5.4995 7.56949e-05
5.52947 6.84886e-05
5.55944 6.19024e-05
5.58941 5.58888e-05
5.61938 5.04034e-05
5.64935 4.54046e-05
5.67932 4.0854e-05
5.70929 3.67157e-05
5.73926 3.29563e-05
5.76923 2.95448e-05
5.7992 2.64525e-05
5.82917 2.36527e-05
5.85914 2.11207e-05
5.88911 1.88336e-05
