X Z
-15 6.20793e-13
-14.97 6.00388e-13
-14.9401 5.42045e-13
-14.9101 4.5399e-13
-14.8801 3.48679e-13
-14.8501 2.41103e-13
-14.8202 1.46745e-13
-14.7902 7.94731e-14
-14.7602 4.96605e-14
-14.7303 6.27806e-14
-14.7003 1.18676e-13
-14.6703 2.11598e-13
-14.6404 3.31006e-13
-14.6104 4.63021e-13
-14.5804 5.92332e-13
-14.5504 7.04293e-13
-14.5205 7.86923e-13
-14.4905 8.32541e-13
-14.4605 8.38811e-13
-14.4306 8.09059e-13
-14.4006 7.51821e-13
-14.3706 6.79683e-13
-14.3407 6.07583e-13
-14.3107 5.50798e-13
-14.2807 5.22894e-13
-14.2507 5.33927e-13
-14.2208 5.89118e-13
-14.1908 6.88204e-13
-14.1608 8.25526e-13
-14.1309 9.9086e-13
-14.1009 1.17086e-12
-14.0709 1.3509e-12
-14.041 1.51713e-12
-14.011 1.65838e-12
-13.981 1.76767e-12
-13.951 1.84325e-12
-13.9211 1.88881e-12
-13.8911 1.91304e-12
-13.8611 1.9285e-12
-13.8312 1.94998e-12
-13.8012 1.9926e-12
-13.7712 2.06979e-12
-13.7413 2.19168e-12
-13.7113 2.36378e-12
-13.6813 2.58641e-12
-13.6513 2.8548e-12
-13.6214 3.15988e-12
-13.5914 3.48963e-12
-13.5614 3.83089e-12
-13.5315 4.17128e-12
-13.5015 4.50098e-12
-13.4715 4.81425e-12
-13.4416 5.11037e-12
-13.4116 5.39388e-12
-13.3816 5.67419e-12
-13.3516 5.96453e-12
-13.3217 6.2804e-12
-13.2917 6.63782e-12
-13.2617 7.05139e-12
-13.2318 7.53277e-12
-13.2018 8.08941e-12
-13.1718 8.72402e-12
-13.1419 9.43456e-12
-13.1119 1.0215e-11
-13.0819 1.10568e-11
-13.0519 1.19501e-11
-13.022 1.28862e-11
-12.992 1.38586e-11
-12.962 1.48654e-11
-12.9321 1.59091e-11
-12.9021 1.6998e-11
-12.8721 1.81453e-11
-12.8422 1.93681e-11
-12.8122 2.06865e-11
-12.7822 2.21214e-11
-12.7522 2.36931e-11
-12.7223 2.54195e-11
-12.6923 2.73153e-11
-12.6623 2.93908e-11
-12.6324 3.16526e-11
-12.6024 3.4104e-11
-12.5724 3.67461e-11
-12.5425 3.95797e-11
-12.5125 4.26067e-11
-12.4825 4.58324e-11
-12.4525 4.92667e-11
-12.4226 5.2925e-11
-12.3926 5.68289e-11
-12.3626 6.10061e-11
-12.3327 6.54892e-11
-12.3027 7.03149e-11
-12.2727 7.55223e-11
-12.2428 8.11512e-11
-12.2128 8.72407e-11
-12.1828 9.38284e-11
-12.1528 1.00949e-10
-12.1229 1.08636e-10
-12.0929 1.16921e-10
-12.0629 1.25834e-10
-12.033 1.35407e-10
-12.003 1.45677e-10
-11.973 1.56683e-10
-11.9431 1.68473e-10
-11.9131 1.81102e-10
-11.8831 1.94633e-10
-11.8531 2.09138e-10
-11.8232 2.24695e-10
-11.7932 2.41393e-10
-11.7632 2.59322e-10
-11.7333 2.78578e-10
-11.7033 2.9926e-10
-11.6733 3.21469e-10
-11.6434 3.45305e-10
-11.6134 3.70872e-10
-11.5834 3.98275e-10
-11.5534 4.27623e-10
-11.5235 4.59028e-10
-11.4935 4.92612e-10
-11.4635 5.28505e-10
-11.4336 5.66845e-10
-11.4036 6.07787e-10
-11.3736 6.51494e-10
-11.3437 6.98146e-10
-11.3137 7.47932e-10
-11.2837 8.01056e-10
-11.2537 8.57732e-10
-11.2238 9.18182e-10
-11.1938 9.82639e-10
-11.1638 1.05134e-09
-11.1339 1.12454e-09
-11.1039 1.20248e-09
-11.0739 1.28544e-09
-11.044 1.37369e-09
-11.014 1.46751e-09
-10.984 1.5672e-09
-10.954 1.6731e-09
-10.9241 1.78553e-09
-10.8941 1.90486e-09
-10.8641 2.03148e-09
-10.8342 2.1658e-09
-10.8042 2.30825e-09
-10.7742 2.4593e-09
-10.7443 2.61944e-09
-10.7143 2.7892e-09
-10.6843 2.96912e-09
-10.6543 3.15979e-09
-10.6244 3.36183e-09
-10.5944 3.57588e-09
-10.5644 3.80265e-09
-10.5345 4.04289e-09
-10.5045 4.29739e-09
-10.4745 4.56703e-09
-10.4446 4.85275e-09
-10.4146 5.15557e-09
-10.3846 5.4766e-09
-10.3546 5.81706e-09
-10.3247 6.17828e-09
-10.2947 6.56173e-09
-10.2647 6.96899e-09
-10.2348 7.40183e-09
-10.2048 7.86216e-09
-10.1748 8.35211e-09
-10.1449 8.87398e-09
-10.1149 9.43034e-09
-10.0849 1.0024e-08
-10.0549 1.06581e-08
-10.025 1.1336e-08
-9.995 1.20615e-08
-9.96503 1.28388e-08
-9.93506 1.36726e-08
-9.90509 1.45681e-08
-9.87512 1.55308e-08
-9.84515 1.65671e-08
-9.81518 1.76839e-08
-9.78521 1.88891e-08
-9.75524 2.0191e-08
-9.72527 2.15992e-08
-9.6953 2.3124e-08
-9.66533 2.47769e-08
-9.63536 2.65707e-08
-9.60539 2.85191e-08
-9.57542 3.06378e-08
-9.54545 3.29435e-08
-9.51548 3.5455e-08
-9.48551 3.81928e-08
-9.45554 4.11796e-08
-9.42557 4.444e-08
-9.3956 4.80014e-08
-9.36563 5.18937e-08
-9.33566 5.61496e-08
-9.30569 6.08051e-08
-9.27572 6.58995e-08
-9.24575 7.14759e-08
-9.21578 7.75814e-08
-9.18581 8.42674e-08
-9.15584 9.159e-08
-9.12587 9.96107e-08
-9.0959 1.08396e-07
-9.06593 1.18019e-07
-9.03596 1.2856e-07
-9.00599 1.40103e-07
-8.97602 1.52745e-07
-8.94605 1.66586e-07
-8.91608 1.81737e-07
-8.88611 1.98321e-07
-8.85614 2.16466e-07
-8.82617 2.36317e-07
-8.7962 2.58026e-07
-8.76623 2.81761e-07
-8.73626 3.07702e-07
-8.70629 3.36047e-07
-8.67632 3.67008e-07
-8.64635 4.00813e-07
-8.61638 4.37712e-07
-8.58641 4.77973e-07
-8.55644 5.21886e-07
-8.52647 5.69765e-07
-8.4965 6.21949e-07
-8.46653 6.78803e-07
-8.43656 7.40722e-07
-8.40659 8.08132e-07
-8.37662 8.81492e-07
-8.34665 9.61297e-07
-8.31668 1.04808e-06
-8.28671 1.14242e-06
-8.25674 1.24493e-06
-8.22677 1.35628e-06
-8.1968 1.47719e-06
-8.16683 1.60843e-06
-8.13686 1.75084e-06
-8.10689 1.9053e-06
-8.07692 2.07279e-06
-8.04695 2.25433e-06
-8.01698 2.45104e-06
-7.98701 2.66411e-06
-7.95704 2.89483e-06
-7.92707 3.14457e-06
-7.8971 3.41481e-06
-7.86713 3.70714e-06
-7.83716 4.02327e-06
-7.80719 4.36503e-06
-7.77722 4.73436e-06
-7.74725 5.13338e-06
-7.71728 5.56434e-06
-7.68731 6.02963e-06
-7.65734 6.53186e-06
-7.62737 7.07377e-06
-7.5974 7.65832e-06
-7.56743 8.28868e-06
-7.53746 8.96823e-06
-7.50749 9.70058e-06
-7.47752 1.04896e-05
-7.44755 1.13394e-05
-7.41758 1.22543e-05
-7.38761 1.32392e-05
-7.35764 1.42989e-05
-7.32767 1.54388e-05
-7.2977 1.66646e-05
-7.26773 1.79823e-05
-7.23776 1.93984e-05
-7.20779 2.09198e-05
-7.17782 2.25536e-05
-7.14785 2.43076e-05
-7.11788 2.61901e-05
-7.08791 2.82098e-05
-7.05794 3.03758e-05
-7.02797 3.26981e-05
-6.998 3.51869e-05
-6.96803 3.78533e-05
-6.93806 4.07088e-05
-6.90809 4.37659e-05
-6.87812 4.70374e-05
-6.84815 5.05371e-05
-6.81818 5.42795e-05
-6.78821 5.82797e-05
-6.75824 6.2554e-05
-6.72827 6.71192e-05
-6.6983 7.19931e-05
-6.66833 7.71944e-05
-6.63836 8.2743e-05
-6.60839 8.86593e-05
-6.57842 9.49651e-05
-6.54845 0.000101683
-6.51848 0.000108837
-6.48851 0.000116452
-6.45854 0.000124553
-6.42857 0.000133169
-6.3986 0.000142327
-6.36863 0.000152058
-6.33866 0.000162391
-6.30869 0.000173359
-6.27872 0.000184996
-6.24875 0.000197336
-6.21878 0.000210415
-6.18881 0.000224271
-6.15884 0.000238942
