X Z
0 0.00139557
0.0598802 0.00139557
0.11976 0.00139557
0.179641 0.00139557
0.239521 0.00139557
0.299401 0.00139557
0.359281 0.00139557
0.419162 0.00139557
0.479042 0.00139557
0.538922 0.00139557
0.598802 0.00139557
0.658683 0.00139557
0.718563 0.00139557
0.778443 0.00139557
0.838323 0.00139557
0.898204 0.00139557
0.958084 0.00139557
1.01796 0.00139557
1.07784 0.00139557
1.13772 0.00139557
1.1976 0.00139557
1.25749 0.00139557
1.31737 0.00139557
1.37725 0.00139557
1.43713 0.00139557
1.49701 0.00139557
1.55689 0.00139557
1.61677 0.00139557
1.67665 0.00139557
1.73653 0.00139557
1.79641 0.00139557
1.85629 0.00139557
1.91617 0.00139557
1.97605 0.00139557
2.03593 0.00139557
2.09581 0.00139557
2.15569 0.00139557
2.21557 0.00139557
2.27545 0.00139557
2.33533 0.00139557
2.39521 0.00139557
2.45509 0.00139557
2.51497 0.00139557
2.57485 0.00139557
2.63473 0.00139557
2.69461 0.00139557
2.75449 0.00139557
2.81437 0.00139557
2.87425 0.00139557
2.93413 0.00139557
2.99401 0.00139557
3.05389 0.00139557
3.11377 0.00139557
3.17365 0.00139557
3.23353 0.00139557
3.29341 0.00139557
3.35329 0.00139557
3.41317 0.00139557
3.47305 0.00139558
3.53293 0.00139558
3.59281 0.00139558
3.65269 0.00139559
3.71257 0.00139559
3.77246 0.00139558
3.83234 0.00139558
3.89222 0.00139558
3.9521 0.00139557
4.01198 0.00139556
4.07186 0.00139555
4.13174 0.00139555
4.19162 0.00139554
4.2515 0.00139554
4.31138 0.00139554
4.37126 0.00139554
4.43114 0.00139555
4.49102 0.00139557
4.5509 0.00139559
4.61078 0.00139561
4.67066 0.00139563
4.73054 0.00139565
4.79042 0.00139566
4.8503 0.00139567
4.91018 0.00139567
4.97006 0.00139566
5.02994 0.00139564
5.08982 0.00139561
5.1497 0.00139556
5.20958 0.00139551
5.26946 0.00139545
5.32934 0.00139539
5.38922 0.00139534
5.4491 0.00139529
5.50898 0.00139525
5.56886 0.00139523
5.62874 0.00139523
5.68862 0.00139526
5.7485 0.00139531
5.80838 0.00139539
5.86826 0.00139548
5.92814 0.00139559
5.98802 0.00139572
6.0479 0.00139584
6.10778 0.00139595
6.16766 0.00139605
6.22754 0.00139613
6.28743 0.00139617
6.34731 0.00139618
6.40719 0.00139614
6.46707 0.00139607
6.52695 0.00139597
6.58683 0.00139585
6.64671 0.00139572
6.70659 0.0013956
6.76647 0.00139551
6.82635 0.00139548
6.88623 0.00139553
6.94611 0.00139568
7.00599 0.00139597
7.06587 0.0013964
7.12575 0.00139699
7.18563 0.00139775
7.24551 0.00139867
7.30539 0.00139974
7.36527 0.00140094
7.42515 0.00140223
7.48503 0.00140356
7.54491 0.00140486
7.60479 0.00140608
7.66467 0.00140712
7.72455 0.00140789
7.78443 0.0014083
7.84431 0.00140823
7.90419 0.00140759
7.96407 0.00140625
8.02395 0.00140413
8.08383 0.00140112
8.14371 0.00139714
8.20359 0.00139211
8.26347 0.00138598
8.32335 0.00137871
8.38323 0.00137028
8.44311 0.00136072
8.50299 0.00135005
8.56287 0.00133835
8.62275 0.00132573
8.68263 0.00131232
8.74251 0.00129828
8.8024 0.00128384
8.86228 0.00126921
8.92216 0.00125468
8.98204 0.00124056
9.04192 0.00122716
9.1018 0.00121486
9.16168 0.00120403
9.22156 0.00119507
9.28144 0.00118842
9.34132 0.00118448
9.4012 0.00118371
9.46108 0.00118652
9.52096 0.00119336
9.58084 0.00120465
9.64072 0.00122079
9.7006 0.00124217
9.76048 0.00126917
9.82036 0.00130212
9.88024 0.00134134
9.94012 0.0013871
10 0.00143967
10.0599 0.00149924
10.1198 0.00156602
10.1796 0.00164015
10.2395 0.00172176
10.2994 0.00181095
10.3593 0.00190781
10.4192 0.00201238
10.479 0.00212474
10.5389 0.00224493
10.5988 0.002373
10.6587 0.00250903
10.7186 0.00265311
10.7784 0.00280534
10.8383 0.00296589
10.8982 0.00313496
10.9581 0.00331281
11.018 0.00349975
11.0778 0.00369618
11.1377 0.00390259
11.1976 0.00411953
11.2575 0.0043477
11.3174 0.00458785
11.3772 0.0048409
11.4371 0.00510787
11.497 0.00538992
11.5569 0.00568834
11.6168 0.00600458
11.6766 0.00634027
11.7365 0.00669715
11.7964 0.00707719
11.8563 0.0074825
11.9162 0.00791539
11.976 0.00837836
12.0359 0.00887411
12.0958 0.00940552
12.1557 0.0099757
12.2156 0.0105879
12.2754 0.0112457
12.3353 0.0119528
12.3952 0.012713
12.4551 0.0135304
12.515 0.0144093
12.5749 0.015354
12.6347 0.016369
12.6946 0.0174588
12.7545 0.0186282
12.8144 0.0198817
12.8743 0.0212238
12.9341 0.022659
12.994 0.0241914
13.0539 0.025825
13.1138 0.0275632
13.1737 0.029409
13.2335 0.0313648
13.2934 0.0334321
13.3533 0.0356116
13.4132 0.0379028
13.4731 0.0403042
13.5329 0.0428128
13.5928 0.0454242
13.6527 0.0481321
13.7126 0.0509288
13.7725 0.0538044
13.8323 0.0567474
13.8922 0.059744
13.9521 0.0627786
14.012 0.0658335
14.0719 0.0688892
14.1317 0.0719245
14.1916 0.0749167
14.2515 0.0778417
14.3114 0.0806746
14.3713 0.0833897
14.4311 0.0859613
14.491 0.0883639
14.5509 0.0905725
14.6108 0.0925637
14.6707 0.0943153
14.7305 0.0958076
14.7904 0.0970233
14.8503 0.097948
14.9102 0.0985708
14.9701 0.0988841
15.0299 0.0988841
15.0898 0.0985708
15.1497 0.097948
15.2096 0.0970233
15.2695 0.0958076
15.3293 0.0943153
15.3892 0.0925637
15.4491 0.0905725
15.509 0.0883639
15.5689 0.0859613
15.6287 0.0833897
15.6886 0.0806746
15.7485 0.0778417
15.8084 0.0749167
15.8683 0.0719245
15.9281 0.0688892
15.988 0.0658335
16.0479 0.0627786
16.1078 0.059744
16.1677 0.0567474
16.2275 0.0538044
16.2874 0.0509288
16.3473 0.0481321
16.4072 0.0454242
16.4671 0.0428128
16.5269 0.0403042
16.5868 0.0379028
16.6467 0.0356116
16.7066 0.0334321
16.7665 0.0313648
16.8263 0.029409
16.8862 0.0275632
16.9461 0.025825
17.006 0.0241914
17.0659 0.022659
17.1257 0.0212238
