X Z
0 0.000863659
0.0598802 0.000863659
0.11976 0.000863659
0.179641 0.000863659
0.239521 0.000863659
0.299401 0.000863659
0.359281 0.000863659
0.419162 0.000863659
0.479042 0.000863659
0.538922 0.000863659
0.598802 0.000863659
0.658683 0.000863659
0.718563 0.000863659
0.778443 0.000863659
0.838323 0.000863659
0.898204 0.000863659
0.958084 0.000863659
1.01796 0.000863659
1.07784 0.000863659
1.13772 0.000863659
1.1976 0.000863659
1.25749 0.000863659
1.31737 0.000863659
1.37725 0.000863659
1.43713 0.000863659
1.49701 0.000863659
1.55689 0.000863659
1.61677 0.000863659
1.67665 0.000863659
1.73653 0.000863659
1.79641 0.000863659
1.85629 0.000863659
1.91617 0.000863659
1.97605 0.000863659
2.03593 0.000863659
2.09581 0.000863659
2.15569 0.000863659
2.21557 0.000863659
2.27545 0.000863659
2.33533 0.000863659
2.39521 0.000863659
2.45509 0.000863659
2.51497 0.000863659
2.57485 0.000863659
2.63473 0.000863659
2.69461 0.000863659
2.75449 0.000863659
2.81437 0.000863659
2.87425 0.000863659
2.93413 0.000863659
2.99401 0.000863659
3.05389 0.000863659
3.11377 0.000863659
3.17365 0.000863659
3.23353 0.000863659
3.29341 0.000863659
3.35329 0.000863659
3.41317 0.000863659
3.47305 0.000863659
3.53293 0.000863659
3.59281 0.000863659
3.65269 0.000863659
3.71257 0.000863659
3.77246 0.000863659
3.83234 0.000863659
3.89222 0.000863659
3.9521 0.000863659
4.01198 0.000863659
4.07186 0.000863659
4.13174 0.000863659
4.19162 0.000863659
4.2515 0.000863659
4.31138 0.000863659
4.37126 0.000863659
4.43114 0.000863659
4.49102 0.000863659
4.5509 0.000863659
4.61078 0.000863659
4.67066 0.000863659
4.73054 0.000863659
4.79042 0.000863659
4.8503 0.000863659
4.91018 0.000863659
4.97006 0.000863659
5.02994 0.000863659
5.08982 0.000863659
5.1497 0.000863659
5.20958 0.000863659
5.26946 0.000863659
5.32934 0.000863659
5.38922 0.000863659
