X Z
-15 2.68399e-31
-14.97 5.1132e-32
-14.9401 4.70817e-31
-14.9101 6.76453e-31
-14.8801 2.73005e-31
-14.8501 1.01663e-31
-14.8202 4.27518e-31
-14.7902 5.25969e-31
-14.7602 2.57105e-31
-14.7303 1.6916e-31
-14.7003 3.04491e-31
-14.6703 3.1428e-31
-14.6404 2.46197e-31
-14.6104 2.70785e-31
-14.5804 2.55443e-31
-14.5504 1.75324e-31
-14.5205 2.2896e-31
-14.4905 3.23226e-31
-14.4605 2.24621e-31
-14.4306 1.0269e-31
-14.4006 1.81536e-31
-14.3706 2.61523e-31
-14.3407 1.60092e-31
-14.3107 7.71079e-32
-14.2807 1.61114e-31
-14.2507 2.24483e-31
-14.2208 1.36661e-31
-14.1908 1.11797e-31
-14.1608 2.84669e-31
-14.1309 3.52237e-31
-14.1009 1.82346e-31
-14.0709 2.21248e-31
-14.041 5.39496e-31
-14.011 5.18202e-31
-13.981 2.06301e-31
-13.951 3.25014e-31
-13.9211 6.41485e-31
-13.8911 4.41697e-31
-13.8611 1.19354e-31
-13.8312 2.48027e-31
-13.8012 3.78424e-31
-13.7712 1.70385e-31
-13.7413 1.03864e-32
-13.7113 4.68168e-32
-13.6813 9.02669e-32
-13.6513 1.06018e-31
-13.6214 7.16195e-32
-13.5914 4.09808e-32
-13.5614 2.02108e-31
-13.5315 3.88403e-31
-13.5015 3.36284e-31
-13.4715 3.62679e-31
-13.4416 6.97673e-31
-13.4116 8.60708e-31
-13.3816 7.33652e-31
-13.3516 9.0246e-31
-13.3217 1.27184e-30
-13.2917 1.2247e-30
-13.2617 1.10146e-30
-13.2318 1.4032e-30
-13.2018 1.54665e-30
-13.1718 1.20763e-30
-13.1419 1.01969e-30
-13.1119 1.05357e-30
-13.0819 8.0147e-31
-13.0519 4.45796e-31
-13.022 3.74673e-31
-12.992 3.99423e-31
-12.962 3.17831e-31
-12.9321 2.47992e-31
-12.9021 3.21599e-31
-12.8721 5.29253e-31
-12.8422 6.77772e-31
-12.8122 6.10992e-31
-12.7822 4.60643e-31
-12.7522 3.48651e-31
-12.7223 2.64854e-31
-12.6923 4.41819e-31
-12.6623 1.15549e-30
-12.6324 2.15367e-30
-12.6024 2.8864e-30
-12.5724 3.0307e-30
-12.5425 2.43305e-30
-12.5125 1.22809e-30
-12.4825 3.8319e-31
-12.4525 1.30702e-30
-12.4226 4.54398e-30
-12.3926 9.18818e-30
-12.3626 1.32842e-29
