X Z
-15 4.38776e-10
-14.97 4.30448e-10
-14.9401 4.06145e-10
-14.9101 3.6786e-10
-14.8801 3.18733e-10
-14.8501 2.62807e-10
-14.8202 2.04704e-10
-14.7902 1.4926e-10
-14.7602 1.01137e-10
-14.7303 6.44616e-11
-14.7003 4.24924e-11
-14.6703 3.73702e-11
-14.6404 4.99505e-11
-14.6104 7.97412e-11
-14.5804 1.24948e-10
-14.5504 1.82621e-10
-14.5205 2.48896e-10
-14.4905 3.19307e-10
-14.4605 3.89139e-10
-14.4306 4.53809e-10
-14.4006 5.09224e-10
-14.3706 5.52109e-10
-14.3407 5.80258e-10
-14.3107 5.92704e-10
-14.2807 5.89794e-10
-14.2507 5.73149e-10
-14.2208 5.45534e-10
-14.1908 5.10631e-10
-14.1608 4.72747e-10
-14.1309 4.36475e-10
-14.1009 4.06327e-10
-14.0709 3.8639e-10
-14.041 3.80008e-10
-14.011 3.89533e-10
-13.981 4.16149e-10
-13.951 4.59798e-10
-13.9211 5.19201e-10
-13.8911 5.91973e-10
-13.8611 6.74828e-10
-13.8312 7.6385e-10
-13.8012 8.54811e-10
-13.7712 9.43512e-10
-13.7413 1.02611e-09
-13.7113 1.09944e-09
-13.6813 1.16122e-09
-13.6513 1.21028e-09
-13.6214 1.24659e-09
-13.5914 1.27131e-09
-13.5614 1.28663e-09
-13.5315 1.29566e-09
-13.5015 1.30213e-09
-13.4715 1.31016e-09
-13.4416 1.32386e-09
-13.4116 1.34712e-09
-13.3816 1.38325e-09
-13.3516 1.43476e-09
-13.3217 1.50322e-09
-13.2917 1.58912e-09
-13.2617 1.6919e-09
-13.2318 1.80999e-09
-13.2018 1.94098e-09
-13.1718 2.08184e-09
-13.1419 2.22914e-09
-13.1119 2.3794e-09
-13.0819 2.52931e-09
-13.0519 2.67604e-09
-13.022 2.81748e-09
-12.992 2.95236e-09
-12.962 3.08041e-09
-12.9321 3.20237e-09
-12.9021 3.31995e-09
-12.8721 3.43569e-09
-12.8422 3.55283e-09
-12.8122 3.67502e-09
-12.7822 3.80614e-09
-12.7522 3.94999e-09
-12.7223 4.11006e-09
-12.6923 4.28931e-09
-12.6623 4.48998e-09
-12.6324 4.71354e-09
-12.6024 4.96055e-09
-12.5724 5.23076e-09
-12.5425 5.52314e-09
-12.5125 5.8361e-09
-12.4825 6.16759e-09
-12.4525 6.51541e-09
-12.4226 6.87741e-09
-12.3926 7.25174e-09
-12.3626 7.63704e-09
-12.3327 8.03267e-09
-12.3027 8.43882e-09
-12.2727 8.85659e-09
-12.2428 9.28798e-09
-12.2128 9.73591e-09
-12.1828 1.02041e-08
-12.1528 1.06967e-08
-12.1229 1.12187e-08
-12.0929 1.17751e-08
-12.0629 1.23709e-08
-12.033 1.3011e-08
-12.003 1.37e-08
-11.973 1.44422e-08
-11.9431 1.52411e-08
-11.9131 1.60998e-08
-11.8831 1.70209e-08
-11.8531 1.80064e-08
-11.8232 1.90582e-08
-11.7932 2.01779e-08
-11.7632 2.13674e-08
-11.7333 2.26288e-08
-11.7033 2.39646e-08
-11.6733 2.53783e-08
-11.6434 2.68742e-08
-11.6134 2.84578e-08
-11.5834 3.01358e-08
-11.5534 3.1916e-08
-11.5235 3.38077e-08
-11.4935 3.58214e-08
-11.4635 3.79686e-08
-11.4336 4.02621e-08
-11.4036 4.27153e-08
-11.3736 4.53426e-08
-11.3437 4.8159e-08
-11.3137 5.11799e-08
-11.2837 5.44213e-08
-11.2537 5.78994e-08
-11.2238 6.16309e-08
-11.1938 6.56332e-08
-11.1638 6.99238e-08
-11.1339 7.45215e-08
-11.1039 7.9446e-08
-11.0739 8.4718e-08
-11.044 9.03604e-08
-11.014 9.63974e-08
-10.984 1.02856e-07
-10.954 1.09766e-07
-10.9241 1.17159e-07
-10.8941 1.2507e-07
-10.8641 1.3354e-07
-10.8342 1.4261e-07
-10.8042 1.52326e-07
-10.7742 1.62739e-07
-10.7443 1.73902e-07
-10.7143 1.85874e-07
-10.6843 1.98716e-07
-10.6543 2.12494e-07
-10.6244 2.27279e-07
-10.5944 2.43145e-07
-10.5644 2.6017e-07
-10.5345 2.78438e-07
-10.5045 2.98036e-07
-10.4745 3.19059e-07
-10.4446 3.41605e-07
-10.4146 3.6578e-07
-10.3846 3.91696e-07
-10.3546 4.19473e-07
-10.3247 4.49239e-07
-10.2947 4.81131e-07
-10.2647 5.15296e-07
-10.2348 5.51892e-07
-10.2048 5.91087e-07
-10.1748 6.33062e-07
-10.1449 6.78013e-07
-10.1149 7.26144e-07
-10.0849 7.7768e-07
-10.0549 8.32855e-07
-10.025 8.91922e-07
-9.995 9.55148e-07
-9.96503 1.02282e-06
-9.93506 1.09523e-06
-9.90509 1.17271e-06
-9.87512 1.2556e-06
-9.84515 1.34424e-06
-9.81518 1.43902e-06
-9.78521 1.54035e-06
-9.75524 1.64864e-06
-9.72527 1.76434e-06
-9.6953 1.88793e-06
-9.66533 2.01991e-06
-9.63536 2.1608e-06
-9.60539 2.31118e-06
-9.57542 2.47164e-06
-9.54545 2.6428e-06
-9.51548 2.82533e-06
-9.48551 3.01994e-06
-9.45554 3.22737e-06
-9.42557 3.44842e-06
-9.3956 3.6839e-06
-9.36563 3.93471e-06
-9.33566 4.20177e-06
-9.30569 4.48605e-06
-9.27572 4.78858e-06
-9.24575 5.11044e-06
-9.21578 5.45276e-06
-9.18581 5.81673e-06
-9.15584 6.20361e-06
-9.12587 6.61471e-06
-9.0959 7.0514e-06
-9.06593 7.51512e-06
-9.03596 8.0074e-06
-9.00599 8.5298e-06
-8.97602 9.084e-06
-8.94605 9.67172e-06
-8.91608 1.02948e-05
-8.88611 1.09551e-05
-8.85614 1.16547e-05
-8.82617 1.23956e-05
-8.7962 1.318e-05
-8.76623 1.40102e-05
-8.73626 1.48886e-05
-8.70629 1.58176e-05
-8.67632 1.67999e-05
-8.64635 1.78381e-05
-8.61638 1.89351e-05
-8.58641 2.00938e-05
-8.55644 2.13173e-05
-8.52647 2.26086e-05
-8.4965 2.39712e-05
-8.46653 2.54084e-05
-8.43656 2.69239e-05
-8.40659 2.85212e-05
-8.37662 3.02043e-05
-8.34665 3.1977e-05
-8.31668 3.38436e-05
-8.28671 3.58082e-05
-8.25674 3.78754e-05
-8.22677 4.00497e-05
-8.1968 4.23357e-05
-8.16683 4.47385e-05
-8.13686 4.72631e-05
-8.10689 4.99148e-05
-8.07692 5.26989e-05
-8.04695 5.5621e-05
-8.01698 5.8687e-05
-7.98701 6.19027e-05
-7.95704 6.52744e-05
-7.92707 6.88084e-05
-7.8971 7.25112e-05
-7.86713 7.63895e-05
-7.83716 8.04503e-05
