z d
24.8152 0.884116
24.8452 0.884116
24.8751 0.884116
24.9051 0.884116
24.9351 0.884116
24.965 0.884116
24.995 0.884116
25.025 0.884116
25.0549 0.884116
25.0849 0.884116
25.1149 0.884116
25.1449 0.884116
25.1748 0.884116
25.2048 0.884116
25.2348 0.884116
25.2647 0.884116
25.2947 0.884116
25.3247 0.884116
25.3546 0.884116
25.3846 0.884116
25.4146 0.884116
25.4446 0.884116
25.4745 0.884116
25.5045 0.884116
25.5345 0.884116
25.5644 0.884116
25.5944 0.884116
25.6244 0.884116
25.6543 0.884116
25.6843 0.884116
25.7143 0.884116
25.7443 0.884116
25.7742 0.884116
25.8042 0.884116
25.8342 0.884116
25.8641 0.884116
25.8941 0.884116
25.9241 0.884116
25.954 0.884116
25.984 0.884116
26.014 0.884116
26.044 0.884116
26.0739 0.884116
26.1039 0.884116
26.1339 0.884116
26.1638 0.884116
26.1938 0.884116
26.2238 0.884116
26.2537 0.884116
26.2837 0.884116
26.3137 0.884116
26.3437 0.884116
26.3736 0.884116
26.4036 0.884116
26.4336 0.884116
26.4635 0.884116
26.4935 0.884116
26.5235 0.884116
26.5534 0.884116
26.5834 0.884116
26.6134 0.884116
26.6434 0.884116
26.6733 0.884116
26.7033 0.884116
26.7333 0.884116
26.7632 0.884116
26.7932 0.884116
26.8232 0.884116
26.8531 0.884116
26.8831 0.884116
26.9131 0.884116
26.9431 0.884116
26.973 0.884116
27.003 0.884116
27.033 0.884116
27.0629 0.884116
27.0929 0.884116
27.1229 0.884116
27.1528 0.884116
27.1828 0.884116
27.2128 0.884116
27.2428 0.884116
27.2727 0.884116
27.3027 0.884116
27.3327 0.884116
27.3626 0.884116
27.3926 0.884116
27.4226 0.884116
27.4525 0.884116
27.4825 0.884116
27.5125 0.884116
27.5425 0.884116
27.5724 0.884116
27.6024 0.884116
27.6324 0.884116
27.6623 0.884116
27.6923 0.884116
27.7223 0.884116
27.7522 0.884116
27.7822 0.884116
27.8122 0.884116
27.8422 0.884116
27.8721 0.884116
27.9021 0.884116
27.9321 0.884116
27.962 0.884116
27.992 0.884116
28.022 0.884116
28.0519 0.884116
28.0819 0.884116
28.1119 0.884116
28.1419 0.884116
28.1718 0.884116
28.2018 0.884116
28.2318 0.884116
28.2617 0.884116
28.2917 0.884116
28.3217 0.884116
28.3516 0.884116
28.3816 0.884116
28.4116 0.884116
28.4416 0.884116
28.4715 0.884116
28.5015 0.884116
28.5315 0.884116
28.5614 0.884116
28.5914 0.884116
28.6214 0.884116
28.6513 0.884116
28.6813 0.884116
28.7113 0.884116
28.7413 0.884116
28.7712 0.884116
28.8012 0.884116
28.8312 0.884116
28.8611 0.884116
28.8911 0.884116
28.9211 0.884116
28.951 0.884116
28.981 0.884116
29.011 0.884116
29.041 0.884116
29.0709 0.884116
29.1009 0.884116
29.1309 0.884116
29.1608 0.884116
29.1908 0.884116
29.2208 0.884116
29.2507 0.884116
29.2807 0.884116
29.3107 0.884116
29.3407 0.884116
29.3706 0.884116
29.4006 0.884116
29.4306 0.884116
29.4605 0.884116
29.4905 0.884116
29.5205 0.884116
29.5504 0.884116
29.5804 0.884116
29.6104 0.884116
29.6404 0.884116
29.6703 0.884116
29.7003 0.884116
29.7303 0.884116
29.7602 0.884116
29.7902 0.884116
29.8202 0.884116
29.8501 0.884116
29.8801 0.884116
29.9101 0.884116
29.9401 0.884116
29.97 0.884116
