X Z
-15 8.44897e-13
-14.97 8.17045e-13
-14.9401 7.37424e-13
-14.9101 6.17297e-13
-14.8801 4.73715e-13
-14.8501 3.2718e-13
-14.8202 1.98845e-13
-14.7902 1.07625e-13
-14.7602 6.76144e-14
-14.7303 8.61844e-14
-14.7003 1.62991e-13
-14.6703 2.90051e-13
-14.6404 4.52862e-13
-14.6104 6.3241e-13
-14.5804 8.07795e-13
-14.5504 9.59099e-13
-14.5205 1.07012e-12
-14.4905 1.13058e-12
-14.4605 1.13752e-12
-14.4306 1.0957e-12
-14.4006 1.01694e-12
-14.3706 9.18501e-13
-14.3407 8.20731e-13
-14.3107 7.44322e-13
-14.2807 7.07523e-13
-14.2507 7.2371e-13
-14.2208 7.99635e-13
-14.1908 9.34585e-13
-14.1608 1.12057e-12
-14.1309 1.34349e-12
-14.1009 1.58515e-12
-14.0709 1.82577e-12
-14.041 2.04676e-12
-14.011 2.23329e-12
-13.981 2.37628e-12
-13.951 2.47371e-12
-13.9211 2.53089e-12
-13.8911 2.55979e-12
-13.8611 2.57741e-12
-13.8312 2.60361e-12
-13.8012 2.65848e-12
-13.7712 2.75971e-12
-13.7413 2.92042e-12
-13.7113 3.1475e-12
-13.6813 3.44088e-12
-13.6513 3.79374e-12
-13.6214 4.19365e-12
-13.5914 4.6244e-12
-13.5614 5.06845e-12
-13.5315 5.5094e-12
-13.5015 5.93444e-12
-13.4715 6.3362e-12
-13.4416 6.71395e-12
-13.4116 7.07391e-12
-13.3816 7.42857e-12
-13.3516 7.79534e-12
-13.3217 8.19445e-12
-13.2917 8.64656e-12
-13.2617 9.17043e-12
-13.2318 9.78077e-12
-13.2018 1.04868e-11
-13.1718 1.12913e-11
-13.1419 1.21913e-11
-13.1119 1.31784e-11
-13.0819 1.42409e-11
-13.0519 1.53659e-11
-13.022 1.65417e-11
-12.992 1.77599e-11
-12.962 1.90173e-11
-12.9321 2.03174e-11
-12.9021 2.16701e-11
-12.8721 2.30921e-11
-12.8422 2.4605e-11
-12.8122 2.62337e-11
-12.7822 2.80046e-11
-12.7522 2.99428e-11
-12.7223 3.20706e-11
-12.6923 3.44057e-11
-12.6623 3.69609e-11
-12.6324 3.97436e-11
-12.6024 4.27571e-11
-12.5724 4.60021e-11
-12.5425 4.94784e-11
-12.5125 5.31876e-11
-12.4825 5.71352e-11
-12.4525 6.13321e-11
-12.4226 6.57966e-11
-12.3926 7.05545e-11
-12.3626 7.56388e-11
-12.3327 8.10894e-11
-12.3027 8.69509e-11
-12.2727 9.32708e-11
-12.2428 1.00098e-10
-12.2128 1.0748e-10
-12.1828 1.15464e-10
-12.1528 1.2409e-10
-12.1229 1.334e-10
-12.0929 1.43432e-10
-12.0629 1.54221e-10
-12.033 1.65808e-10
-12.003 1.78232e-10
-11.973 1.91544e-10
-11.9431 2.05798e-10
-11.9131 2.21061e-10
-11.8831 2.37409e-10
-11.8531 2.54928e-10
-11.8232 2.73714e-10
-11.7932 2.93874e-10
-11.7632 3.15519e-10
-11.7333 3.38768e-10
-11.7033 3.63743e-10
-11.6733 3.90566e-10
-11.6434 4.19364e-10
-11.6134 4.50264e-10
-11.5834 4.83397e-10
-11.5534 5.18896e-10
-11.5235 5.56902e-10
-11.4935 5.97565e-10
-11.4635 6.41044e-10
-11.4336 6.87513e-10
-11.4036 7.37162e-10
-11.3736 7.90197e-10
-11.3437 8.4684e-10
-11.3137 9.07331e-10
-11.2837 9.71926e-10
-11.2537 1.0409e-09
-11.2238 1.11453e-09
-11.1938 1.19311e-09
-11.1638 1.27696e-09
-11.1339 1.36639e-09
-11.1039 1.46174e-09
-11.0739 1.56334e-09
-11.044 1.67155e-09
-11.014 1.78675e-09
-10.984 1.90932e-09
-10.954 2.0397e-09
-10.9241 2.17833e-09
-10.8941 2.32567e-09
-10.8641 2.48225e-09
-10.8342 2.6486e-09
-10.8042 2.82531e-09
-10.7742 3.01299e-09
-10.7443 3.2123e-09
-10.7143 3.42394e-09
-10.6843 3.64864e-09
-10.6543 3.88719e-09
-10.6244 4.14041e-09
-10.5944 4.40918e-09
-10.5644 4.69445e-09
-10.5345 4.99721e-09
-10.5045 5.31854e-09
-10.4745 5.65959e-09
-10.4446 6.02163e-09
-10.4146 6.40601e-09
-10.3846 6.8142e-09
-10.3546 7.24782e-09
-10.3247 7.70862e-09
-10.2947 8.19851e-09
-10.2647 8.71959e-09
-10.2348 9.27414e-09
-10.2048 9.86465e-09
-10.1748 1.04939e-08
-10.1449 1.11647e-08
-10.1149 1.18806e-08
-10.0849 1.26449e-08
-10.0549 1.34618e-08
-10.025 1.43355e-08
-9.995 1.52707e-08
-9.96503 1.62727e-08
-9.93506 1.73474e-08
-9.90509 1.8501e-08
-9.87512 1.97407e-08
-9.84515 2.1074e-08
-9.81518 2.25097e-08
-9.78521 2.40571e-08
-9.75524 2.57265e-08
-9.72527 2.75295e-08
-9.6953 2.94784e-08
-9.66533 3.15873e-08
-9.63536 3.38712e-08
-9.60539 3.63469e-08
-9.57542 3.90326e-08
-9.54545 4.19486e-08
-9.51548 4.51168e-08
-9.48551 4.85616e-08
-9.45554 5.23095e-08
-9.42557 5.63896e-08
-9.3956 6.08337e-08
-9.36563 6.56767e-08
-9.33566 7.09568e-08
-9.30569 7.67155e-08
-9.27572 8.29985e-08
-9.24575 8.98552e-08
-9.21578 9.734e-08
-9.18581 1.05512e-07
-9.15584 1.14434e-07
-9.12587 1.24178e-07
-9.0959 1.34819e-07
-9.06593 1.4644e-07
-9.03596 1.5913e-07
-9.00599 1.72987e-07
-8.97602 1.88117e-07
-8.94605 2.04634e-07
-8.91608 2.22662e-07
-8.88611 2.42336e-07
-8.85614 2.63801e-07
-8.82617 2.87215e-07
-8.7962 3.12748e-07
-8.76623 3.40585e-07
-8.73626 3.70924e-07
-8.70629 4.03979e-07
-8.67632 4.39983e-07
-8.64635 4.79186e-07
-8.61638 5.21856e-07
-8.58641 5.68284e-07
-8.55644 6.18784e-07
-8.52647 6.73692e-07
-8.4965 7.33371e-07
-8.46653 7.98211e-07
-8.43656 8.68633e-07
-8.40659 9.45088e-07
-8.37662 1.02806e-06
-8.34665 1.11808e-06
-8.31668 1.2157e-06
-8.28671 1.32152e-06
-8.25674 1.43619e-06
-8.22677 1.56042e-06
-8.1968 1.69493e-06
-8.16683 1.84054e-06
-8.13686 1.9981e-06
-8.10689 2.16854e-06
-8.07692 2.35284e-06
-8.04695 2.55206e-06
