X Z
0 0.00532912
0.0399467 0.00532912
0.0798935 0.00532912
0.11984 0.00532912
0.159787 0.00532912
0.199734 0.00532912
0.23968 0.00532912
0.279627 0.00532912
0.319574 0.00532912
0.359521 0.00532913
0.399467 0.00532913
0.439414 0.00532913
0.479361 0.00532914
0.519308 0.00532914
0.559254 0.00532915
0.599201 0.00532915
0.639148 0.00532916
0.679095 0.00532916
0.719041 0.00532917
0.758988 0.00532917
0.798935 0.00532917
0.838881 0.00532917
0.878828 0.00532917
0.918775 0.00532916
0.958722 0.00532916
0.998668 0.00532915
1.03862 0.00532914
1.07856 0.00532913
1.11851 0.00532911
1.15846 0.0053291
1.1984 0.00532908
1.23835 0.00532907
1.2783 0.00532906
1.31824 0.00532905
1.35819 0.00532904
1.39814 0.00532904
1.43808 0.00532904
1.47803 0.00532904
1.51798 0.00532905
1.55792 0.00532907
1.59787 0.00532909
1.63782 0.00532911
1.67776 0.00532913
1.71771 0.00532916
1.75766 0.00532919
1.7976 0.00532922
1.83755 0.00532925
1.8775 0.00532928
1.91744 0.0053293
1.95739 0.00532932
1.99734 0.00532933
2.03728 0.00532933
2.07723 0.00532933
2.11718 0.00532932
2.15712 0.00532929
2.19707 0.00532926
2.23702 0.00532922
2.27696 0.00532917
2.31691 0.00532912
2.35686 0.00532906
2.3968 0.005329
2.43675 0.00532894
2.4767 0.00532888
2.51664 0.00532882
2.55659 0.00532877
2.59654 0.00532874
2.63648 0.00532871
2.67643 0.0053287
2.71638 0.0053287
2.75632 0.00532872
2.79627 0.00532876
2.83622 0.00532882
2.87617 0.00532889
2.91611 0.00532898
2.95606 0.00532908
2.99601 0.00532919
3.03595 0.00532931
3.0759 0.00532943
3.11585 0.00532955
3.15579 0.00532967
3.19574 0.00532978
3.23569 0.00532987
3.27563 0.00532995
3.31558 0.00533001
3.35553 0.00533004
3.39547 0.00533004
3.43542 0.00533001
3.47537 0.00532995
3.51531 0.00532986
3.55526 0.00532974
3.59521 0.00532959
3.63515 0.00532941
3.6751 0.00532921
3.71505 0.00532899
3.75499 0.00532876
3.79494 0.00532852
3.83489 0.00532829
3.87483 0.00532806
3.91478 0.00532786
3.95473 0.00532767
3.99467 0.00532752
4.03462 0.00532741
4.07457 0.00532734
4.11451 0.00532732
4.15446 0.00532735
4.19441 0.00532744
4.23435 0.00532759
4.2743 0.00532779
4.31425 0.00532805
4.35419 0.00532837
4.39414 0.00532873
4.43409 0.00532913
4.47403 0.00532956
4.51398 0.00533001
4.55393 0.00533047
4.59387 0.00533092
4.63382 0.00533137
4.67377 0.00533178
4.71372 0.00533215
4.75366 0.00533247
4.79361 0.00533271
4.83356 0.00533288
4.8735 0.00533295
4.91345 0.00533292
4.9534 0.00533278
4.99334 0.00533252
5.03329 0.00533215
5.07324 0.00533165
5.11318 0.00533104
5.15313 0.00533031
5.19308 0.00532947
5.23302 0.00532854
5.27297 0.00532752
5.31292 0.00532643
5.35286 0.0053253
5.39281 0.00532413
5.43276 0.00532295
5.4727 0.00532179
5.51265 0.00532068
5.5526 0.00531964
5.59254 0.00531869
5.63249 0.00531788
5.67244 0.00531723
5.71238 0.00531676
5.75233 0.0053165
5.79228 0.00531649
5.83222 0.00531674
5.87217 0.00531728
5.91212 0.00531812
5.95206 0.00531928
5.99201 0.00532078
6.03196 0.00532262
6.0719 0.0053248
6.11185 0.00532732
6.1518 0.00533018
6.19174 0.00533337
6.23169 0.00533685
6.27164 0.00534062
6.31158 0.00534464
6.35153 0.00534887
6.39148 0.00535328
6.43142 0.00535782
6.47137 0.00536243
6.51132 0.00536706
6.55126 0.00537165
6.59121 0.00537613
6.63116 0.00538042
6.67111 0.00538446
6.71105 0.00538816
6.751 0.00539145
6.79095 0.00539424
6.83089 0.00539646
6.87084 0.00539803
6.91079 0.00539886
6.95073 0.00539888
6.99068 0.00539801
7.03063 0.00539618
7.07057 0.00539333
7.11052 0.0053894
7.15047 0.00538433
7.19041 0.00537808
7.23036 0.00537062
7.27031 0.00536192
7.31025 0.00535196
7.3502 0.00534074
7.39015 0.00532827
7.43009 0.00531457
7.47004 0.00529967
7.50999 0.00528362
7.54993 0.00526648
7.58988 0.00524831
7.62983 0.00522922
7.66977 0.0052093
7.70972 0.00518866
7.74967 0.00516743
7.78961 0.00514576
7.82956 0.00512379
7.86951 0.00510168
7.90945 0.00507961
7.9494 0.00505776
7.98935 0.00503632
8.02929 0.00501549
8.06924 0.00499546
8.10919 0.00497645
8.14913 0.00495866
8.18908 0.0049423
8.22903 0.00492759
8.26897 0.00491473
8.30892 0.00490392
8.34887 0.00489537
8.38881 0.00488928
8.42876 0.00488582
8.46871 0.00488519
8.50866 0.00488754
8.5486 0.00489303
8.58855 0.00490181
8.6285 0.004914
8.66844 0.00492973
8.70839 0.0049491
8.74834 0.00497219
8.78828 0.00499906
8.82823 0.00502978
8.86818 0.00506438
8.90812 0.00510287
8.94807 0.00514526
8.98802 0.00519154
9.02796 0.00524166
9.06791 0.00529559
9.10786 0.00535326
9.1478 0.00541459
9.18775 0.00547949
9.2277 0.00554786
9.26764 0.00561958
9.30759 0.00569453
9.34754 0.00577256
9.38748 0.00585353
9.42743 0.0059373
9.46738 0.00602369
9.50732 0.00611256
9.54727 0.00620374
9.58722 0.00629706
9.62716 0.00639236
9.66711 0.00648947
9.70706 0.00658823
9.747 0.00668848
9.78695 0.00679007
9.8269 0.00689286
9.86684 0.00699671
9.90679 0.00710148
9.94674 0.00720707
9.98668 0.00731335
10.0266 0.00742024
10.0666 0.00752765
