X Z
0 7.74366e-05
0.0399467 7.74366e-05
0.0798935 7.74366e-05
0.11984 7.74366e-05
0.159787 7.74366e-05
0.199734 7.74366e-05
0.23968 7.74366e-05
0.279627 7.74366e-05
0.319574 7.74366e-05
0.359521 7.74366e-05
0.399467 7.74366e-05
0.439414 7.74366e-05
0.479361 7.74366e-05
0.519308 7.74366e-05
0.559254 7.74366e-05
0.599201 7.74366e-05
0.639148 7.74366e-05
0.679095 7.74366e-05
0.719041 7.74366e-05
0.758988 7.74366e-05
0.798935 7.74366e-05
0.838881 7.74366e-05
0.878828 7.74366e-05
0.918775 7.74366e-05
0.958722 7.74366e-05
0.998668 7.74366e-05
1.03862 7.74366e-05
1.07856 7.74366e-05
1.11851 7.74366e-05
1.15846 7.74366e-05
1.1984 7.74366e-05
1.23835 7.74366e-05
1.2783 7.74366e-05
1.31824 7.74366e-05
1.35819 7.74366e-05
1.39814 7.74366e-05
1.43808 7.74366e-05
1.47803 7.74366e-05
1.51798 7.74366e-05
1.55792 7.74366e-05
1.59787 7.74366e-05
1.63782 7.74366e-05
1.67776 7.74366e-05
1.71771 7.74366e-05
1.75766 7.74366e-05
1.7976 7.74366e-05
1.83755 7.74366e-05
1.8775 7.74366e-05
1.91744 7.74366e-05
1.95739 7.74366e-05
1.99734 7.74366e-05
2.03728 7.74366e-05
2.07723 7.74366e-05
2.11718 7.74366e-05
2.15712 7.74366e-05
2.19707 7.74366e-05
2.23702 7.74366e-05
2.27696 7.74366e-05
2.31691 7.74366e-05
2.35686 7.74366e-05
2.3968 7.74366e-05
2.43675 7.74366e-05
2.4767 7.74366e-05
2.51664 7.74366e-05
2.55659 7.74366e-05
2.59654 7.74366e-05
2.63648 7.74366e-05
2.67643 7.74366e-05
2.71638 7.74366e-05
2.75632 7.74366e-05
2.79627 7.74366e-05
2.83622 7.74366e-05
2.87617 7.74366e-05
2.91611 7.74366e-05
2.95606 7.74366e-05
2.99601 7.74366e-05
3.03595 7.74366e-05
3.0759 7.74366e-05
3.11585 7.74366e-05
3.15579 7.74366e-05
3.19574 7.74366e-05
3.23569 7.74366e-05
3.27563 7.74366e-05
3.31558 7.74366e-05
3.35553 7.74366e-05
3.39547 7.74366e-05
3.43542 7.74366e-05
3.47537 7.74366e-05
3.51531 7.74366e-05
3.55526 7.74366e-05
3.59521 7.74366e-05
3.63515 7.74366e-05
3.6751 7.74366e-05
3.71505 7.74366e-05
3.75499 7.74366e-05
3.79494 7.74366e-05
3.83489 7.74366e-05
3.87483 7.74366e-05
3.91478 7.74366e-05
3.95473 7.74366e-05
3.99467 7.74366e-05
4.03462 7.74366e-05
4.07457 7.74366e-05
4.11451 7.74366e-05
4.15446 7.74366e-05
4.19441 7.74366e-05
4.23435 7.74366e-05
4.2743 7.74366e-05
4.31425 7.74366e-05
4.35419 7.74366e-05
4.39414 7.74366e-05
4.43409 7.74366e-05
4.47403 7.74366e-05
4.51398 7.74366e-05
4.55393 7.74366e-05
4.59387 7.74366e-05
4.63382 7.74366e-05
4.67377 7.74366e-05
4.71372 7.74366e-05
4.75366 7.74366e-05
4.79361 7.74366e-05
4.83356 7.74366e-05
4.8735 7.74366e-05
4.91345 7.74366e-05
4.9534 7.74366e-05
4.99334 7.74366e-05
5.03329 7.74366e-05
5.07324 7.74366e-05
5.11318 7.74366e-05
5.15313 7.74366e-05
5.19308 7.74366e-05
5.23302 7.74366e-05
5.27297 7.74366e-05
5.31292 7.74366e-05
5.35286 7.74366e-05
5.39281 7.74366e-05
5.43276 7.74366e-05
5.4727 7.74366e-05
5.51265 7.74366e-05
5.5526 7.74366e-05
5.59254 7.74366e-05
5.63249 7.74366e-05
5.67244 7.74366e-05
5.71238 7.74366e-05
5.75233 7.74366e-05
5.79228 7.74366e-05
5.83222 7.74366e-05
5.87217 7.74366e-05
5.91212 7.74366e-05
5.95206 7.74366e-05
5.99201 7.74366e-05
6.03196 7.74367e-05
6.0719 7.74367e-05
6.11185 7.74367e-05
6.1518 7.74367e-05
6.19174 7.74367e-05
6.23169 7.74367e-05
6.27164 7.74367e-05
6.31158 7.74367e-05
6.35153 7.74368e-05
6.39148 7.74368e-05
6.43142 7.74368e-05
6.47137 7.74368e-05
6.51132 7.74369e-05
6.55126 7.74369e-05
6.59121 7.74369e-05
6.63116 7.7437e-05
6.67111 7.7437e-05
6.71105 7.7437e-05
6.751 7.74371e-05
6.79095 7.74371e-05
6.83089 7.74372e-05
6.87084 7.74372e-05
