X Z
0 0.0173186
0.119522 0.0173187
0.239044 0.0173191
0.358566 0.0173196
0.478088 0.0173201
0.59761 0.0173203
0.717131 0.0173202
0.836653 0.0173198
0.956175 0.0173192
1.0757 0.0173185
1.19522 0.0173179
1.31474 0.0173177
1.43426 0.017318
1.55378 0.0173187
1.67331 0.0173198
1.79283 0.017321
1.91235 0.017322
2.03187 0.0173224
2.15139 0.0173221
2.27092 0.0173209
2.39044 0.0173191
2.50996 0.0173169
2.62948 0.0173149
2.749 0.0173136
2.86853 0.0173133
2.98805 0.0173145
3.10757 0.0173171
3.22709 0.0173209
3.34661 0.0173253
3.46614 0.0173295
3.58566 0.0173326
3.70518 0.0173338
3.8247 0.0173324
3.94422 0.0173281
4.06375 0.0173208
4.18327 0.0173112
4.30279 0.0173002
4.42231 0.0172893
4.54183 0.0172803
4.66135 0.0172748
4.78088 0.0172747
4.9004 0.0172813
5.01992 0.0172956
5.13944 0.0173174
5.25896 0.0173461
5.37849 0.0173796
5.49801 0.0174152
5.61753 0.0174493
5.73705 0.0174776
5.85657 0.0174956
5.9761 0.0174991
6.09562 0.0174845
6.21514 0.0174491
6.33466 0.017392
6.45418 0.0173137
6.57371 0.017217
6.69323 0.0171064
6.81275 0.016988
6.93227 0.0168697
7.05179 0.01676
7.17131 0.0166678
7.29084 0.0166022
7.41036 0.016571
7.52988 0.0165809
7.6494 0.0166368
7.76892 0.0167415
7.88845 0.0168954
8.00797 0.0170968
8.12749 0.0173416
8.24701 0.0176239
8.36653 0.0179364
8.48606 0.0182704
8.60558 0.018617
8.7251 0.0189668
8.84462 0.0193112
8.96414 0.0196423
9.08367 0.0199532
9.20319 0.0202388
9.32271 0.0204953
9.44223 0.0207207
9.56175 0.0209145
9.68127 0.0210777
9.8008 0.0212123
9.92032 0.0213214
10.0398 0.0214085
10.1594 0.0214773
10.2789 0.0215314
10.3984 0.0215741
10.5179 0.0216077
10.6375 0.021634
10.757 0.0216536
10.8765 0.021666
10.996 0.02167
11.1155 0.0216634
11.2351 0.0216435
11.3546 0.0216073
11.4741 0.0215519
11.5936 0.0214748
11.7131 0.0213744
11.8327 0.0212507
11.9522 0.021105
12.0717 0.020941
12.1912 0.0207648
12.3108 0.0205846
12.4303 0.0204114
12.5498 0.0202585
12.6693 0.0201408
12.7888 0.020075
12.9084 0.0200782
13.0279 0.0201672
13.1474 0.0203575
13.2669 0.0206618
13.3865 0.0210892
13.506 0.0216435
13.6255 0.0223225
13.745 0.0231169
13.8645 0.02401
13.9841 0.0249774
14.1036 0.0259878
14.2231 0.0270042
14.3426 0.0279855
14.4622 0.0288888
14.5817 0.0296722
14.7012 0.0302975
14.8207 0.0307333
14.9402 0.0309571
15.0598 0.0309571
15.1793 0.0307333
15.2988 0.0302975
15.4183 0.0296722
15.5378 0.0288888
15.6574 0.0279855
15.7769 0.0270042
15.8964 0.0259878
16.0159 0.0249774
16.1355 0.02401
16.255 0.0231169
16.3745 0.0223225
16.494 0.0216435
16.6135 0.0210892
16.7331 0.0206618
16.8526 0.0203575
16.9721 0.0201672
17.0916 0.0200782
17.2112 0.020075
17.3307 0.0201408
17.4502 0.0202585
17.5697 0.0204114
17.6892 0.0205846
17.8088 0.0207648
17.9283 0.020941
18.0478 0.021105
18.1673 0.0212507
18.2869 0.0213744
18.4064 0.0214748
18.5259 0.0215519
18.6454 0.0216073
18.7649 0.0216435
18.8845 0.0216634
19.004 0.02167
19.1235 0.021666
19.243 0.0216536
19.3625 0.021634
19.4821 0.0216077
19.6016 0.0215741
19.7211 0.0215314
19.8406 0.0214773
19.9602 0.0214085
20.0797 0.0213214
20.1992 0.0212123
20.3187 0.0210777
20.4382 0.0209145
20.5578 0.0207207
20.6773 0.0204953
20.7968 0.0202388
20.9163 0.0199532
21.0359 0.0196423
21.1554 0.0193112
21.2749 0.0189668
21.3944 0.018617
21.5139 0.0182704
21.6335 0.0179364
21.753 0.0176239
21.8725 0.0173416
21.992 0.0170968
22.1116 0.0168954
22.2311 0.0167415
22.3506 0.0166368
22.4701 0.0165809
22.5896 0.016571
22.7092 0.0166022
22.8287 0.0166678
22.9482 0.01676
23.0677 0.0168697
23.1873 0.016988
23.3068 0.0171064
23.4263 0.017217
23.5458 0.0173137
23.6653 0.017392
23.7849 0.0174491
23.9044 0.0174845
24.0239 0.0174991
24.1434 0.0174956
24.2629 0.0174776
24.3825 0.0174493
24.502 0.0174152
24.6215 0.0173796
24.741 0.0173461
24.8606 0.0173174
24.9801 0.0172956
25.0996 0.0172813
25.2191 0.0172747
25.3386 0.0172748
25.4582 0.0172803
25.5777 0.0172893
25.6972 0.0173002
25.8167 0.0173112
25.9363 0.0173208
26.0558 0.0173281
26.1753 0.0173324
26.2948 0.0173338
26.4143 0.0173326
26.5339 0.0173295
26.6534 0.0173253
26.7729 0.0173209
26.8924 0.0173171
27.012 0.0173145
27.1315 0.0173133
27.251 0.0173136
27.3705 0.0173149
27.49 0.0173169
27.6096 0.0173191
27.7291 0.0173209
27.8486 0.0173221
27.9681 0.0173224
28.0876 0.017322
28.2072 0.017321
28.3267 0.0173198
28.4462 0.0173187
28.5657 0.017318
28.6853 0.0173177
28.8048 0.0173179
28.9243 0.0173185
29.0438 0.0173192
29.1633 0.0173198
29.2829 0.0173202
29.4024 0.0173203
29.5219 0.0173201
29.6414 0.0173196
29.761 0.0173191
29.8805 0.0173187
