X T Z
1.39972 0.39604 0.183837
1.46193 0.39604 0.175836
1.52414 0.39604 0.167858
1.58635 0.39604 0.159932
1.64856 0.39604 0.152085
1.71077 0.39604 0.144344
1.77298 0.39604 0.136733
1.83519 0.39604 0.129272
1.8974 0.39604 0.121982
1.95961 0.39604 0.11488
2.02182 0.39604 0.107983
2.08403 0.39604 0.101303
2.14624 0.39604 0.0948535
2.20845 0.39604 0.0886426
2.27066 0.39604 0.0826781
2.33287 0.39604 0.0769659
2.39508 0.39604 0.0715099
2.45729 0.39604 0.0663128
2.5195 0.39604 0.0613748
2.5817 0.39604 0.0566879
2.64391 0.39604 0.0522449
2.70612 0.39604 0.0481067
2.76833 0.39604 0.0443797
2.83054 0.39604 0.0406954
2.89275 0.39604 0.0362433
2.95496 0.39604 0.0322314
3.01717 0.39604 0.030545
3.07938 0.39604 0.0289815
-3.14159 0.445545 0.0292389
-3.07938 0.445545 0.0290992
-3.01717 0.445545 0.0306881
-2.95496 0.445545 0.0324139
-2.89275 0.445545 0.0357244
-2.83054 0.445545 0.0405006
-2.76833 0.445545 0.0445257
-2.70612 0.445545 0.0481783
-2.64391 0.445545 0.0522336
-2.5817 0.445545 0.0566789
-2.5195 0.445545 0.0613772
-2.45729 0.445545 0.0663167
-2.39508 0.445545 0.071513
-2.33287 0.445545 0.0769688
-2.27066 0.445545 0.0826812
-2.20845 0.445545 0.0886458
-2.14624 0.445545 0.0948569
-2.08403 0.445545 0.101307
-2.02182 0.445545 0.107986
-1.95961 0.445545 0.114884
-1.8974 0.445545 0.121985
-1.83519 0.445545 0.129276
-1.77298 0.445545 0.136737
-1.71077 0.445545 0.144348
-1.64856 0.445545 0.152089
-1.58635 0.445545 0.159936
-1.52414 0.445545 0.167861
-1.46193 0.445545 0.175839
-1.39972 0.445545 0.18384
-1.33751 0.445545 0.191833
-1.2753 0.445545 0.199787
-1.21309 0.445545 0.207668
-1.15088 0.445545 0.215443
-1.08867 0.445545 0.223077
-1.02646 0.445545 0.230535
-0.964251 0.445545 0.237781
-0.902041 0.445545 0.244782
-0.839832 0.445545 0.251501
-0.777622 0.445545 0.257905
-0.715412 0.445545 0.263962
-0.653202 0.445545 0.269638
-0.590993 0.445545 0.274905
-0.528783 0.445545 0.279732
-0.466573 0.445545 0.284095
-0.404363 0.445545 0.287968
-0.342154 0.445545 0.291329
-0.279944 0.445545 0.29416
-0.217734 0.445545 0.296445
-0.155524 0.445545 0.29817
