X Z
0 0.0250528
0.0598802 0.0250528
0.11976 0.025053
0.179641 0.0250533
0.239521 0.0250536
0.299401 0.0250539
0.359281 0.0250543
0.419162 0.0250546
0.479042 0.0250548
0.538922 0.025055
0.598802 0.025055
0.658683 0.0250549
0.718563 0.0250546
0.778443 0.0250542
0.838323 0.0250538
0.898204 0.0250533
0.958084 0.0250527
1.01796 0.0250522
1.07784 0.0250518
1.13772 0.0250514
1.1976 0.0250512
1.25749 0.0250512
1.31737 0.0250514
1.37725 0.0250518
1.43713 0.0250523
1.49701 0.025053
1.55689 0.0250539
1.61677 0.0250548
1.67665 0.0250557
1.73653 0.0250565
1.79641 0.0250572
1.85629 0.0250578
1.91617 0.0250581
1.97605 0.0250582
2.03593 0.025058
2.09581 0.0250575
2.15569 0.0250567
2.21557 0.0250556
2.27545 0.0250544
2.33533 0.0250529
2.39521 0.0250514
2.45509 0.0250499
2.51497 0.0250484
2.57485 0.0250471
2.63473 0.0250461
2.69461 0.0250454
2.75449 0.0250451
2.81437 0.0250452
2.87425 0.0250458
2.93413 0.0250468
2.99401 0.0250484
3.05389 0.0250503
3.11377 0.0250527
3.17365 0.0250554
3.23353 0.0250583
3.29341 0.0250612
3.35329 0.0250641
3.41317 0.0250669
3.47305 0.0250694
3.53293 0.0250713
3.59281 0.0250728
3.65269 0.0250735
3.71257 0.0250733
3.77246 0.0250723
3.83234 0.0250704
3.89222 0.0250674
3.9521 0.0250635
4.01198 0.0250587
4.07186 0.0250531
4.13174 0.0250467
4.19162 0.0250398
4.2515 0.0250325
4.31138 0.0250252
4.37126 0.0250179
4.43114 0.0250111
4.49102 0.0250049
4.5509 0.0249998
4.61078 0.0249959
4.67066 0.0249936
4.73054 0.0249932
4.79042 0.0249948
4.8503 0.0249987
4.91018 0.025005
4.97006 0.0250137
5.02994 0.025025
5.08982 0.0250388
5.1497 0.0250548
5.20958 0.025073
5.26946 0.025093
5.32934 0.0251144
5.38922 0.0251368
5.4491 0.0251598
5.50898 0.0251826
5.56886 0.0252047
5.62874 0.0252255
5.68862 0.0252441
5.7485 0.0252599
5.80838 0.0252723
5.86826 0.0252805
5.92814 0.0252838
5.98802 0.0252818
6.0479 0.025274
6.10778 0.0252598
6.16766 0.025239
6.22754 0.0252116
6.28743 0.0251773
6.34731 0.0251363
6.40719 0.0250889
6.46707 0.0250355
6.52695 0.0249766
6.58683 0.0249129
6.64671 0.0248452
6.70659 0.0247745
6.76647 0.0247018
6.82635 0.0246284
6.88623 0.0245554
6.94611 0.0244841
7.00599 0.024416
7.06587 0.0243523
7.12575 0.0242945
7.18563 0.0242437
7.24551 0.0242014
7.30539 0.0241687
7.36527 0.0241468
7.42515 0.0241366
7.48503 0.024139
7.54491 0.0241547
7.60479 0.0241844
7.66467 0.0242285
7.72455 0.0242871
7.78443 0.0243605
7.84431 0.0244484
7.90419 0.0245507
7.96407 0.024667
8.02395 0.0247966
8.08383 0.0249388
8.14371 0.0250929
8.20359 0.0252577
8.26347 0.0254323
8.32335 0.0256154
8.38323 0.0258058
8.44311 0.0260023
8.50299 0.0262034
8.56287 0.0264078
8.62275 0.0266142
8.68263 0.0268213
8.74251 0.0270277
8.8024 0.0272322
8.86228 0.0274336
8.92216 0.0276309
8.98204 0.0278231
9.04192 0.0280091
9.1018 0.0281883
9.16168 0.02836
9.22156 0.0285236
9.28144 0.0286787
9.34132 0.0288249
9.4012 0.0289621
9.46108 0.0290902
9.52096 0.0292092
9.58084 0.0293193
9.64072 0.0294207
9.7006 0.0295137
9.76048 0.0295987
9.82036 0.0296761
9.88024 0.0297466
9.94012 0.0298105
10 0.0298685
10.0599 0.0299212
10.1198 0.0299692
10.1796 0.0300129
10.2395 0.030053
10.2994 0.03009
10.3593 0.0301243
10.4192 0.0301564
10.479 0.0301865
10.5389 0.0302149
10.5988 0.0302418
10.6587 0.0302672
10.7186 0.0302913
10.7784 0.0303139
10.8383 0.0303348
10.8982 0.0303537
10.9581 0.0303704
11.018 0.0303844
11.0778 0.0303952
11.1377 0.0304022
11.1976 0.0304049
11.2575 0.0304024
11.3174 0.0303943
11.3772 0.0303797
11.4371 0.0303579
11.497 0.0303282
11.5569 0.0302899
11.6168 0.0302424
11.6766 0.0301852
11.7365 0.0301176
11.7964 0.0300392
11.8563 0.0299499
11.9162 0.0298493
11.976 0.0297375
12.0359 0.0296145
12.0958 0.0294806
12.1557 0.0293362
12.2156 0.029182
12.2754 0.0290187
12.3353 0.0288474
12.3952 0.0286691
12.4551 0.0284852
12.515 0.0282973
12.5749 0.0281069
12.6347 0.027916
12.6946 0.0277264
12.7545 0.0275403
12.8144 0.0273598
12.8743 0.027187
12.9341 0.0270243
12.994 0.0268739
13.0539 0.0267379
13.1138 0.0266185
13.1737 0.0265178
13.2335 0.0264375
13.2934 0.0263794
13.3533 0.026345
13.4132 0.0263354
13.4731 0.0263516
13.5329 0.0263941
13.5928 0.0264632
13.6527 0.0265587
13.7126 0.02668
13.7725 0.0268263
13.8323 0.0269962
13.8922 0.0271878
13.9521 0.0273991
14.012 0.0276275
14.0719 0.02787
14.1317 0.0281236
14.1916 0.0283847
14.2515 0.0286496
14.3114 0.0289145
14.3713 0.0291754
14.4311 0.0294283
14.491 0.0296694
14.5509 0.0298948
14.6108 0.0301009
14.6707 0.0302843
14.7305 0.0304421
14.7904 0.0305717
14.8503 0.0306708
14.9102 0.0307378
14.9701 0.0307716
15.0299 0.0307716
15.0898 0.0307378
15.1497 0.0306708
15.2096 0.0305717
15.2695 0.0304421
15.3293 0.0302843
15.3892 0.0301009
15.4491 0.0298948
15.509 0.0296694
15.5689 0.0294283
15.6287 0.0291754
15.6886 0.0289145
15.7485 0.0286496
15.8084 0.0283847
15.8683 0.0281236
15.9281 0.02787
15.988 0.0276275
16.0479 0.0273991
16.1078 0.0271878
16.1677 0.0269962
16.2275 0.0268263
16.2874 0.02668
16.3473 0.0265587
16.4072 0.0264632
16.4671 0.0263941
16.5269 0.0263516
16.5868 0.0263354
16.6467 0.026345
16.7066 0.0263794
16.7665 0.0264375
16.8263 0.0265178
16.8862 0.0266185
16.9461 0.0267379
17.006 0.0268739
17.0659 0.0270243
17.1257 0.027187
17.1856 0.0273598
17.2455 0.0275403
17.3054 0.0277264
17.3653 0.027916
17.4251 0.0281069
17.485 0.0282973
17.5449 0.0284852
17.6048 0.0286691
17.6647 0.0288474
17.7246 0.0290187
17.7844 0.029182
17.8443 0.0293362
17.9042 0.0294806
17.9641 0.0296145
18.024 0.0297375
18.0838 0.0298493
18.1437 0.0299499
18.2036 0.0300392
18.2635 0.0301176
18.3234 0.0301852
18.3832 0.0302424
18.4431 0.0302899
18.503 0.0303282
18.5629 0.0303579
18.6228 0.0303797
18.6826 0.0303943
18.7425 0.0304024
18.8024 0.0304049
