X Z
-3.14159 0.114317
-3.13323 0.114301
-3.12486 0.11429
-3.11649 0.11426
-3.10813 0.114247
-3.09976 0.114222
-3.09139 0.11421
-3.08303 0.114188
-3.07466 0.114185
-3.06629 0.114183
-3.05793 0.114197
-3.04956 0.114206
-3.0412 0.114216
-3.03283 0.114228
-3.02446 0.11425
-3.0161 0.114293
-3.00773 0.11434
-2.99936 0.114399
-2.991 0.114444
-2.98263 0.114501
-2.97426 0.114543
-2.9659 0.114603
-2.95753 0.114644
-2.94916 0.114701
-2.9408 0.114751
-2.93243 0.114824
-2.92407 0.114908
-2.9157 0.114999
-2.90733 0.115101
-2.89897 0.115189
-2.8906 0.115295
-2.88223 0.115389
-2.87387 0.115502
-2.8655 0.115603
-2.85713 0.115712
-2.84877 0.115822
-2.8404 0.115933
-2.83203 0.116062
-2.82367 0.116177
-2.8153 0.116304
-2.80694 0.116414
-2.79857 0.116534
-2.7902 0.11666
-2.78184 0.116792
-2.77347 0.11695
-2.7651 0.117107
-2.75674 0.117293
-2.74837 0.117482
-2.74 0.117682
-2.73164 0.117891
-2.72327 0.118086
-2.7149 0.118293
-2.70654 0.118485
-2.69817 0.118684
-2.68981 0.118886
-2.68144 0.119077
-2.67307 0.119282
-2.66471 0.119471
-2.65634 0.119662
-2.64797 0.119844
-2.63961 0.120007
-2.63124 0.12018
-2.62287 0.12034
-2.61451 0.120511
-2.60614 0.120693
-2.59778 0.12087
-2.58941 0.121069
-2.58104 0.121263
-2.57268 0.121457
-2.56431 0.121656
-2.55594 0.121835
-2.54758 0.122023
-2.53921 0.122216
-2.53084 0.122413
-2.52248 0.122632
-2.51411 0.122843
-2.50574 0.123058
-2.49738 0.123288
-2.48901 0.123515
-2.48065 0.123765
-2.47228 0.124016
-2.46391 0.124259
-2.45555 0.124517
-2.44718 0.124776
-2.43881 0.125051
-2.43045 0.125346
-2.42208 0.125632
-2.41371 0.125924
-2.40535 0.12622
-2.39698 0.126506
-2.38861 0.126803
-2.38025 0.12709
-2.37188 0.127363
-2.36352 0.127654
-2.35515 0.127955
-2.34678 0.128273
-2.33842 0.128612
-2.33005 0.128937
-2.32168 0.12926
-2.31332 0.129596
-2.30495 0.129935
-2.29658 0.130298
-2.28822 0.130678
-2.27985 0.131051
-2.27148 0.131439
-2.26312 0.131836
-2.25475 0.13223
-2.24639 0.132641
-2.23802 0.133053
-2.22965 0.133461
-2.22129 0.133886
-2.21292 0.134312
-2.20455 0.134727
-2.19619 0.135146
-2.18782 0.135557
-2.17945 0.13596
-2.17109 0.136377
-2.16272 0.136791
-2.15435 0.137192
-2.14599 0.137597
-2.13762 0.137989
-2.12926 0.138365
-2.12089 0.138746
-2.11252 0.139121
-2.10416 0.139492
-2.09579 0.139882
-2.08742 0.140272
-2.07906 0.140652
-2.07069 0.14104
-2.06232 0.141432
-2.05396 0.141829
-2.04559 0.142253
-2.03722 0.142682
-2.02886 0.143095
-2.02049 0.143508
-2.01213 0.143922
-2.00376 0.144335
-1.99539 0.144765
-1.98703 0.145204
-1.97866 0.145634
-1.97029 0.146077
-1.96193 0.146537
-1.95356 0.146993
-1.94519 0.147451
-1.93683 0.147913
-1.92846 0.148369
-1.92009 0.148839
-1.91173 0.149338
-1.90336 0.149844
-1.895 0.15035
-1.88663 0.150867
-1.87826 0.151383
-1.8699 0.151889
-1.86153 0.1524
-1.85316 0.152906
-1.8448 0.153399
-1.83643 0.153903
-1.82806 0.154424
-1.8197 0.154947
-1.81133 0.155484
-1.80296 0.156042
-1.7946 0.156604
-1.78623 0.157166
-1.77787 0.15774
-1.7695 0.158312
-1.76113 0.158886
-1.75277 0.159484
-1.7444 0.160094
-1.73603 0.160689
-1.72767 0.161277
-1.7193 0.161867
-1.71093 0.162452
-1.70257 0.163039
-1.6942 0.163632
-1.68583 0.164207
-1.67747 0.164762
-1.6691 0.165324
-1.66074 0.165899
-1.65237 0.166473
-1.644 0.167056
-1.63564 0.167654
-1.62727 0.16825
-1.6189 0.168846
-1.61054 0.169449
-1.60217 0.170043
-1.5938 0.170623
-1.58544 0.171211
-1.57707 0.171808
-1.5687 0.172392
-1.56034 0.172967
-1.55197 0.173546
-1.54361 0.17412
-1.53524 0.174687
-1.52687 0.175262
-1.51851 0.175844
-1.51014 0.176421
-1.50177 0.177004
-1.49341 0.177594
-1.48504 0.178165
-1.47667 0.178712
-1.46831 0.179266
-1.45994 0.17984
-1.45157 0.180422
-1.44321 0.181012
-1.43484 0.181609
-1.42648 0.182198
-1.41811 0.182783
-1.40974 0.18338
-1.40138 0.183982
-1.39301 0.184572
-1.38464 0.18516
-1.37628 0.185766
-1.36791 0.186375
-1.35954 0.186978
-1.35118 0.187585
-1.34281 0.188191
-1.33444 0.188777
-1.32608 0.189338
-1.31771 0.189884
-1.30935 0.190418
-1.30098 0.190945
-1.29261 0.191486
-1.28425 0.192037
-1.27588 0.192575
-1.26751 0.193099
-1.25915 0.193637
-1.25078 0.194192
-1.24241 0.194746
-1.23405 0.195297
-1.22568 0.195854
-1.21731 0.196407
-1.20895 0.196948
-1.20058 0.197489
-1.19222 0.198032
-1.18385 0.198571
-1.17548 0.199117
-1.16712 0.199687
-1.15875 0.200269
-1.15038 0.200847
-1.14202 0.201433
-1.13365 0.20204
-1.12528 0.202652
-1.11692 0.203254
-1.10855 0.203859
-1.10018 0.20448
-1.09182 0.205105
-1.08345 0.205723
-1.07509 0.20634
-1.06672 0.206955
-1.05835 0.207566
-1.04999 0.208178
-1.04162 0.208793
-1.03325 0.209393
-1.02489 0.209968
-1.01652 0.210538
-1.00815 0.21112
-0.999788 0.211705
-0.991421 0.212283
-0.983055 0.212867
-0.974689 0.213462
-0.966322 0.214048
-0.957956 0.214612
-0.949589 0.215169
-0.941223 0.215731
-0.932856 0.216285
-0.92449 0.216824
-0.916124 0.217358
-0.907757 0.217895
-0.899391 0.218437
-0.891024 0.218995
-0.882658 0.219567
-0.874291 0.220132
-0.865925 0.220674
-0.857559 0.221205
-0.849192 0.221738
-0.840826 0.222264
-0.832459 0.222768
-0.824093 0.223261
-0.815726 0.223751
-0.80736 0.224224
-0.798994 0.224675
-0.790627 0.225133
-0.782261 0.225627
-0.773894 0.226149
-0.765528 0.226674
-0.757161 0.227196
-0.748795 0.227717
-0.740429 0.22823
-0.732062 0.228727
-0.723696 0.229216
-0.715329 0.229699
-0.706963 0.230173
-0.698597 0.23064
-0.69023 0.231111
-0.681864 0.231588
-0.673497 0.232059
-0.665131 0.232527
-0.656764 0.232996
-0.648398 0.233457
-0.640032 0.233897
-0.631665 0.234325
-0.623299 0.234764
-0.614932 0.23521
-0.606566 0.235637
-0.598199 0.236039
-0.589833 0.236442
-0.581467 0.236861
-0.5731 0.237287
-0.564734 0.237719
-0.556367 0.238176
-0.548001 0.23866
-0.539634 0.239144
-0.531268 0.239606
-0.522902 0.240054
-0.514535 0.240504
-0.506169 0.240951
-0.497802 0.241385
-0.489436 0.241811
-0.481069 0.24224
-0.472703 0.242669
-0.464337 0.243088
-0.45597 0.243496
-0.447604 0.243898
-0.439237 0.244295
-0.430871 0.244688
-0.422504 0.245083
-0.414138 0.245483
-0.405772 0.245884
-0.397405 0.246282
-0.389039 0.24668
-0.380672 0.247076
-0.372306 0.247467
-0.363939 0.247856
-0.355573 0.248262
-0.347207 0.248685
-0.33884 0.249112
-0.330474 0.249531
-0.322107 0.249947
-0.313741 0.250364
-0.305375 0.250765
-0.297008 0.25114
-0.288642 0.251505
-0.280275 0.251879
-0.271909 0.252252
-0.263542 0.252606
-0.255176 0.252943
-0.24681 0.253279
-0.238443 0.25361
-0.230077 0.253917
-0.22171 0.254205
-0.213344 0.254501
-0.204977 0.254815
-0.196611 0.255122
-0.188245 0.255406
-0.179878 0.255681
-0.171512 0.255958
-0.163145 0.256224
-0.154779 0.256464
-0.146412 0.256693
-0.138046 0.256929
-0.12968 0.257164
-0.121313 0.257372
-0.112947 0.25755
-0.10458 0.257717
-0.0962139 0.257876
