X Z
-3.14159 0.00437846
-3.13323 0.00437798
-3.12486 0.00438078
-3.11649 0.00438411
-3.10813 0.00439146
-3.09976 0.00440149
-3.09139 0.0044136
-3.08303 0.00442854
-3.07466 0.00444067
-3.06629 0.00445559
-3.05793 0.00446412
-3.04956 0.00447755
-3.0412 0.004485
-3.03283 0.00449888
-3.02446 0.00450949
-3.0161 0.00452322
-3.00773 0.00453713
-2.99936 0.00454795
-2.991 0.00456315
-2.98263 0.00457325
-2.97426 0.00459016
-2.9659 0.00460718
-2.95753 0.00462772
-2.94916 0.00465514
-2.9408 0.00468034
-2.93243 0.00471248
-2.92407 0.00474322
-2.9157 0.00477425
-2.90733 0.00481068
-2.89897 0.00484389
-2.8906 0.00488274
-2.88223 0.00492333
-2.87387 0.00496126
-2.8655 0.00500397
-2.85713 0.00504252
-2.84877 0.00507921
-2.8404 0.00511913
-2.83203 0.00515444
-2.82367 0.00519226
-2.8153 0.00523384
-2.80694 0.0052723
-2.79857 0.00531536
-2.7902 0.00536084
-2.78184 0.00540369
-2.77347 0.00545239
-2.7651 0.00550389
-2.75674 0.00555475
-2.74837 0.005613
-2.74 0.00567434
-2.73164 0.00573493
-2.72327 0.00580189
-2.7149 0.00587088
-2.70654 0.00593781
-2.69817 0.00600975
-2.68981 0.00608331
-2.68144 0.00615337
-2.67307 0.00622658
-2.66471 0.00630138
-2.65634 0.0063721
-2.64797 0.00644529
-2.63961 0.00652231
-2.63124 0.00659667
-2.62287 0.00667264
-2.61451 0.00675355
-2.60614 0.00683251
-2.59778 0.00691112
-2.58941 0.00699605
-2.58104 0.00708323
-2.57268 0.00717127
-2.56431 0.00726721
-2.55594 0.00736875
-2.54758 0.00746914
-2.53921 0.00757217
-2.53084 0.00767968
-2.52248 0.00778534
-2.51411 0.00789108
-2.50574 0.00800398
-2.49738 0.00812061
-2.48901 0.00823659
-2.48065 0.00835638
-2.47228 0.00847939
-2.46391 0.00859818
-2.45555 0.00871464
-2.44718 0.00883584
-2.43881 0.00895976
-2.43045 0.00908406
-2.42208 0.00921473
-2.41371 0.00935262
-2.40535 0.00948972
-2.39698 0.00962483
-2.38861 0.00976354
-2.38025 0.00990429
-2.37188 0.0100435
-2.36352 0.0101866
-2.35515 0.0103385
-2.34678 0.0104934
-2.33842 0.0106469
-2.33005 0.0108034
-2.32168 0.0109636
-2.31332 0.0111217
-2.30495 0.0112791
-2.29658 0.0114434
-2.28822 0.0116143
-2.27985 0.011786
-2.27148 0.0119601
-2.26312 0.0121414
-2.25475 0.0123263
-2.24639 0.0125098
-2.23802 0.0126957
-2.22965 0.0128883
-2.22129 0.0130828
-2.21292 0.0132743
-2.20455 0.0134669
-2.19619 0.0136641
-2.18782 0.0138615
-2.17945 0.0140561
-2.17109 0.0142532
-2.16272 0.0144551
-2.15435 0.0146553
-2.14599 0.0148503
-2.13762 0.0150458
-2.12926 0.0152466
-2.12089 0.01545
-2.11252 0.0156556
