X Z
-3.14159 0.00262505
-3.12905 0.00262681
-3.11651 0.00262826
-3.10397 0.00263253
-3.09143 0.00263407
-3.07889 0.00263927
-3.06634 0.00264158
-3.0538 0.00265272
-3.04126 0.00266316
-3.02872 0.00268689
-3.01618 0.00270915
-3.00364 0.00274182
-2.9911 0.00276919
-2.97856 0.00279894
-2.96601 0.00282441
-2.95347 0.0028469
-2.94093 0.00287393
-2.92839 0.00289768
-2.91585 0.00293268
-2.90331 0.00296637
-2.89077 0.00300678
-2.87823 0.0030503
-2.86568 0.0030917
-2.85314 0.00314261
-2.8406 0.00319205
-2.82806 0.00325094
-2.81552 0.00331681
-2.80298 0.00338156
-2.79044 0.00345322
-2.7779 0.00351701
-2.76535 0.00357635
-2.75281 0.00363661
-2.74027 0.00369092
-2.72773 0.00375542
-2.71519 0.0038303
-2.70265 0.00391173
-2.69011 0.00400971
-2.67756 0.00411158
-2.66502 0.00421318
-2.65248 0.00432068
-2.63994 0.00442219
-2.6274 0.00452266
-2.61486 0.00463052
-2.60232 0.00473616
-2.58978 0.00484655
-2.57723 0.00496678
-2.56469 0.00508584
-2.55215 0.00521099
-2.53961 0.00534698
-2.52707 0.00548296
-2.51453 0.00562499
-2.50199 0.00577678
-2.48945 0.00592615
-2.4769 0.00607828
-2.46436 0.00624115
-2.45182 0.0064062
-2.43928 0.00657814
-2.42674 0.00676595
-2.4142 0.00695779
-2.40166 0.00714899
-2.38912 0.00734688
-2.37657 0.00754319
-2.36403 0.0077336
-2.35149 0.00793242
-2.33895 0.0081411
-2.32641 0.00835167
-2.31387 0.00857225
-2.30133 0.00880578
-2.28879 0.00903991
-2.27624 0.0092773
-2.2637 0.0095294
-2.25116 0.0097897
-2.23862 0.0100525
-2.22608 0.0103266
-2.21354 0.0106083
-2.201 0.0108841
-2.18845 0.0111591
-2.17591 0.0114437
-2.16337 0.0117309
-2.15083 0.0120179
-2.13829 0.0123155
-2.12575 0.0126208
-2.11321 0.0129211
-2.10067 0.0132218
-2.08812 0.0135356
-2.07558 0.0138577
-2.06304 0.0141835
-2.0505 0.0145227
-2.03796 0.0148749
-2.02542 0.0152248
-2.01288 0.0155713
-2.00034 0.015927
-1.98779 0.0162907
-1.97525 0.0166523
-1.96271 0.0170158
-1.95017 0.0173872
-1.93763 0.017755
-1.92509 0.0181114
-1.91255 0.0184693
-1.90001 0.0188395
-1.88746 0.0192139
-1.87492 0.019588
-1.86238 0.0199709
-1.84984 0.0203628
-1.8373 0.0207526
-1.82476 0.021142
-1.81222 0.021547
-1.79967 0.0219688
-1.78713 0.0223923
-1.77459 0.0228134
-1.76205 0.0232402
-1.74951 0.0236708
-1.73697 0.0240961
-1.72443 0.0245212
-1.71189 0.0249591
-1.69934 0.025405
-1.6868 0.0258429
-1.67426 0.0262736
-1.66172 0.0267123
-1.64918 0.0271631
-1.63664 0.0276189
-1.6241 0.0280823
-1.61156 0.0285631
-1.59901 0.0290573
-1.58647 0.0295519
-1.57393 0.03005
-1.56139 0.0305688
-1.54885 0.0311119
-1.53631 0.0316643
-1.52377 0.0322172
-1.51123 0.0327778
-1.49868 0.0333497
-1.48614 0.033925
-1.4736 0.0345014
-1.46106 0.0350901
-1.44852 0.035695
-1.43598 0.0363015
-1.42344 0.0368984
-1.41089 0.0374969
-1.39835 0.0381145
-1.38581 0.0387503
-1.37327 0.0393917
-1.36073 0.0400369
-1.34819 0.0406948
-1.33565 0.041366
-1.32311 0.0420425
-1.31056 0.0427261
-1.29802 0.0434287
-1.28548 0.0441507
-1.27294 0.0448736
-1.2604 0.0455842
-1.24786 0.046292
-1.23532 0.0470128
-1.22278 0.0477433
-1.21023 0.0484658
-1.19769 0.0491731
-1.18515 0.0498732
-1.17261 0.050571
-1.16007 0.0512612
-1.14753 0.0519415
