X T Z
-9.42478 -5 -0.00352344
-9.38708 -5 -0.00364668
-9.34938 -5 -0.0037742
-9.31168 -5 -0.00390613
-9.27398 -5 -0.00404263
-9.23628 -5 -0.00418385
-9.19858 -5 -0.00432995
-9.16088 -5 -0.00448111
-9.12319 -5 -0.00463749
-9.08549 -5 -0.00479927
-9.04779 -5 -0.00496663
-9.01009 -5 -0.00513978
-8.97239 -5 -0.00531889
-8.93469 -5 -0.00550418
-8.89699 -5 -0.00569586
-8.85929 -5 -0.00589414
-8.82159 -5 -0.00609925
-8.78389 -5 -0.00631142
-8.74619 -5 -0.00653088
-8.70849 -5 -0.0067579
-8.6708 -5 -0.00699272
-8.6331 -5 -0.0072356
-8.5954 -5 -0.00748683
-8.5577 -5 -0.00774668
-8.52 -5 -0.00801544
-8.4823 -5 -0.00829342
-8.4446 -5 -0.00858093
-8.4069 -5 -0.00887828
-8.3692 -5 -0.00918582
-8.3315 -5 -0.00950388
-8.2938 -5 -0.00983282
-8.25611 -5 -0.010173
-8.21841 -5 -0.0105248
-8.18071 -5 -0.0108886
-8.14301 -5 -0.0112649
-8.10531 -5 -0.011654
-8.06761 -5 -0.0120563
-8.02991 -5 -0.0124723
-7.99221 -5 -0.0129026
-7.95451 -5 -0.0133474
-7.91681 -5 -0.0138074
-7.87911 -5 -0.0142831
-7.84142 -5 -0.0147749
-7.80372 -5 -0.0152834
-7.76602 -5 -0.0158091
-7.72832 -5 -0.0163527
-7.69062 -5 -0.0169147
-7.65292 -5 -0.0174957
-7.61522 -5 -0.0180964
-7.57752 -5 -0.0187175
-7.53982 -5 -0.0193595
-7.50212 -5 -0.0200232
-7.46442 -5 -0.0207093
-7.42673 -5 -0.0214186
-7.38903 -5 -0.0221517
-7.35133 -5 -0.0229096
-7.31363 -5 -0.023693
-7.27593 -5 -0.0245027
-7.23823 -5 -0.0253396
-7.20053 -5 -0.0262046
-7.16283 -5 -0.0270987
-7.12513 -5 -0.0280227
-7.08743 -5 -0.0289777
-7.04973 -5 -0.0299646
-7.01203 -5 -0.0309846
-6.97434 -5 -0.0320386
-6.93664 -5 -0.0331278
-6.89894 -5 -0.0342532
-6.86124 -5 -0.0354162
-6.82354 -5 -0.0366179
-6.78584 -5 -0.0378595
-6.74814 -5 -0.0391423
-6.71044 -5 -0.0404677
-6.67274 -5 -0.041837
-6.63504 -5 -0.0432515
-6.59734 -5 -0.0447129
-6.55965 -5 -0.0462224
-6.52195 -5 -0.0477816
-6.48425 -5 -0.0493922
-6.44655 -5 -0.0510557
-6.40885 -5 -0.0527738
-6.37115 -5 -0.0545481
-6.33345 -5 -0.0563804
-6.29575 -5 -0.0582726
-6.25805 -5 -0.0602264
-6.22035 -5 -0.0622438
-6.18265 -5 -0.0643266
-6.14496 -5 -0.0664769
-6.10726 -5 -0.0686966
-6.06956 -5 -0.070988
-6.03186 -5 -0.073353
-5.99416 -5 -0.0757939
-5.95646 -5 -0.0783129
-5.91876 -5 -0.0809122
-5.88106 -5 -0.0835942
-5.84336 -5 -0.0863612
-5.80566 -5 -0.0892156
-5.76796 -5 -0.0921599
-5.73027 -5 -0.0951965
-5.69257 -5 -0.098328
-5.65487 -5 -0.101557
-5.61717 -5 -0.104886
-5.57947 -5 -0.108317
-5.54177 -5 -0.111853
-5.50407 -5 -0.115497
-5.46637 -5 -0.119252
-5.42867 -5 -0.12312
-5.39097 -5 -0.127103
-5.35327 -5 -0.131204
-5.31557 -5 -0.135426
-5.27788 -5 -0.139771
-5.24018 -5 -0.144242
-5.20248 -5 -0.148841
-5.16478 -5 -0.15357
-5.12708 -5 -0.158431
-5.08938 -5 -0.163427
-5.05168 -5 -0.16856
-5.01398 -5 -0.17383
-4.97628 -5 -0.17924
-4.93858 -5 -0.184791
-4.90088 -5 -0.190483
-4.86319 -5 -0.196318
-4.82549 -5 -0.202296
-4.78779 -5 -0.208416
-4.75009 -5 -0.214679
