X T Z
-9.42478 -5 0.00422083
-9.38708 -5 0.00437485
-9.34938 -5 0.00453451
-9.31168 -5 0.00469999
-9.27398 -5 0.00487153
-9.23628 -5 0.00504933
-9.19858 -5 0.00523363
-9.16088 -5 0.00542466
-9.12319 -5 0.00562268
-9.08549 -5 0.00582793
-9.04779 -5 0.00604069
-9.01009 -5 0.00626123
-8.97239 -5 0.00648983
-8.93469 -5 0.00672679
-8.89699 -5 0.00697241
-8.85929 -5 0.00722702
-8.82159 -5 0.00749094
-8.78389 -5 0.00776452
-8.74619 -5 0.0080481
-8.70849 -5 0.00834205
-8.6708 -5 0.00864677
-8.6331 -5 0.00896263
-8.5954 -5 0.00929005
-8.5577 -5 0.00962946
-8.52 -5 0.00998128
-8.4823 -5 0.010346
-8.4446 -5 0.0107241
-8.4069 -5 0.011116
-8.3692 -5 0.0115222
-8.3315 -5 0.0119433
-8.2938 -5 0.0123799
-8.25611 -5 0.0128324
-8.21841 -5 0.0133016
-8.18071 -5 0.0137879
-8.14301 -5 0.014292
-8.10531 -5 0.0148146
-8.06761 -5 0.0153564
-8.02991 -5 0.015918
-7.99221 -5 0.0165002
-7.95451 -5 0.0171037
-7.91681 -5 0.0177294
-7.87911 -5 0.018378
-7.84142 -5 0.0190504
-7.80372 -5 0.0197474
-7.76602 -5 0.0204701
-7.72832 -5 0.0212192
-7.69062 -5 0.0219958
-7.65292 -5 0.0228009
-7.61522 -5 0.0236355
-7.57752 -5 0.0245008
-7.53982 -5 0.0253978
-7.50212 -5 0.0263278
-7.46442 -5 0.0272919
-7.42673 -5 0.0282914
-7.38903 -5 0.0293275
-7.35133 -5 0.0304017
-7.31363 -5 0.0315154
-7.27593 -5 0.0326699
-7.23823 -5 0.0338669
-7.20053 -5 0.0351078
-7.16283 -5 0.0363942
-7.12513 -5 0.0377279
-7.08743 -5 0.0391106
-7.04973 -5 0.0405441
-7.01203 -5 0.0420302
-6.97434 -5 0.0435709
-6.93664 -5 0.0451681
-6.89894 -5 0.046824
-6.86124 -5 0.0485407
-6.82354 -5 0.0503205
-6.78584 -5 0.0521656
-6.74814 -5 0.0540784
-6.71044 -5 0.0560614
-6.67274 -5 0.0581172
-6.63504 -5 0.0602485
-6.59734 -5 0.0624579
-6.55965 -5 0.0647483
-6.52195 -5 0.0671227
-6.48425 -5 0.0695842
-6.44655 -5 0.0721358
-6.40885 -5 0.074781
-6.37115 -5 0.0775229
-6.33345 -5 0.0803652
-6.29575 -5 0.0833114
-6.25805 -5 0.0863654
-6.22035 -5 0.0895309
-6.18265 -5 0.092812
-6.14496 -5 0.0962128
-6.10726 -5 0.0997375
-6.06956 -5 0.103391
-6.03186 -5 0.107176
-5.99416 -5 0.1111
-5.95646 -5 0.115166
-5.91876 -5 0.119379
-5.88106 -5 0.123745
-5.84336 -5 0.128269
-5.80566 -5 0.132955
-5.76796 -5 0.137811
-5.73027 -5 0.142841
-5.69257 -5 0.148052
-5.65487 -5 0.153448
-5.61717 -5 0.159038
-5.57947 -5 0.164826
-5.54177 -5 0.17082
-5.50407 -5 0.177026
-5.46637 -5 0.183451
-5.42867 -5 0.190101
-5.39097 -5 0.196984
-5.35327 -5 0.204106
-5.31557 -5 0.211475
-5.27788 -5 0.219098
-5.24018 -5 0.226982
-5.20248 -5 0.235135
-5.16478 -5 0.243564
-5.12708 -5 0.252275
-5.08938 -5 0.261277
-5.05168 -5 0.270576
-5.01398 -5 0.280179
-4.97628 -5 0.290094
-4.93858 -5 0.300326
-4.90088 -5 0.310882
-4.86319 -5 0.321768
-4.82549 -5 0.332989
-4.78779 -5 0.34455
-4.75009 -5 0.356456
-4.71239 -5 0.368711
-4.67469 -5 0.381317
-4.63699 -5 0.394276
-4.59929 -5 0.40759
-4.56159 -5 0.421258
-4.52389 -5 0.435279
-4.48619 -5 0.44965
-4.4485 -5 0.464367
-4.4108 -5 0.479424
-4.3731 -5 0.494812
-4.3354 -5 0.510523
-4.2977 -5 0.526543
-4.26 -5 0.542858
-4.2223 -5 0.55945
-4.1846 -5 0.5763
-4.1469 -5 0.593384
-4.1092 -5 0.610675
-4.0715 -5 0.628145
-4.0338 -5 0.645761
-3.99611 -5 0.663485
-3.95841 -5 0.681278
-3.92071 -5 0.699096
-3.88301 -5 0.716891
-3.84531 -5 0.734612
-3.80761 -5 0.752204
-3.76991 -5 0.769609
-3.73221 -5 0.786765
-3.69451 -5 0.803607
-3.65681 -5 0.820069
-3.61911 -5 0.836082
-3.58142 -5 0.851574
-3.54372 -5 0.866473
-3.50602 -5 0.880707
-3.46832 -5 0.894203
-3.43062 -5 0.906891
-3.39292 -5 0.9187
-3.35522 -5 0.929565
-3.31752 -5 0.939421
-3.27982 -5 0.94821
-3.24212 -5 0.955878
-3.20442 -5 0.962378
-3.16673 -5 0.967668
-3.12903 -5 0.971715
-3.09133 -5 0.974493
-3.05363 -5 0.975984
-3.01593 -5 0.97618
-2.97823 -5 0.975079
-2.94053 -5 0.972691
-2.90283 -5 0.969033
-2.86513 -5 0.964129
-2.82743 -5 0.958014
-2.78973 -5 0.950727
-2.75204 -5 0.942317
-2.71434 -5 0.932836
-2.67664 -5 0.922344
-2.63894 -5 0.910905
-2.60124 -5 0.898584
-2.56354 -5 0.885453
-2.52584 -5 0.871582
-2.48814 -5 0.857045
-2.45044 -5 0.841915
-2.41274 -5 0.826264
-2.37504 -5 0.810166
-2.33734 -5 0.793689
-2.29965 -5 0.776903
-2.26195 -5 0.759873
-2.22425 -5 0.742662
-2.18655 -5 0.725329
-2.14885 -5 0.707931
-2.11115 -5 0.69052
-2.07345 -5 0.673145
-2.03575 -5 0.655852
-1.99805 -5 0.638682
-1.96035 -5 0.621673
-1.92265 -5 0.60486
-1.88496 -5 0.588273
-1.84726 -5 0.57194
-1.80956 -5 0.555886
-1.77186 -5 0.540133
-1.73416 -5 0.524699
-1.69646 -5 0.509599
-1.65876 -5 0.494849
-1.62106 -5 0.480459
-1.58336 -5 0.466439
-1.54566 -5 0.452796
-1.50796 -5 0.439536
-1.47027 -5 0.426664
-1.43257 -5 0.414181
-1.39487 -5 0.40209
-1.35717 -5 0.390391
-1.31947 -5 0.379083
-1.28177 -5 0.368165
-1.24407 -5 0.357636
-1.20637 -5 0.347491
-1.16867 -5 0.337727
-1.13097 -5 0.328342
-1.09327 -5 0.31933
-1.05558 -5 0.310687
-1.01788 -5 0.302408
-0.980177 -5 0.294488
-0.942478 -5 0.286921
-0.904779 -5 0.279704
-0.86708 -5 0.27283
-0.82938 -5 0.266294
-0.791681 -5 0.260091
-0.753982 -5 0.254215
-0.716283 -5 0.248663
-0.678584 -5 0.243427
-0.640885 -5 0.238505
-0.603186 -5 0.233891
-0.565487 -5 0.22958
-0.527788 -5 0.225568
-0.490088 -5 0.221852
-0.452389 -5 0.218427
-0.41469 -5 0.21529
-0.376991 -5 0.212438
-0.339292 -5 0.209866
-0.301593 -5 0.207573
-0.263894 -5 0.205556
-0.226195 -5 0.203813
-0.188496 -5 0.202341
-0.150796 -5 0.201139
-0.113097 -5 0.200206
-0.0753982 -5 0.19954
-0.0376991 -5 0.19914
0 -5 0.199007
0.0376991 -5 0.19914
0.0753982 -5 0.19954
0.113097 -5 0.200206
0.150796 -5 0.201139
0.188496 -5 0.202341
0.226195 -5 0.203813
0.263894 -5 0.205556
0.301593 -5 0.207573
0.339292 -5 0.209866
0.376991 -5 0.212438
0.41469 -5 0.21529
0.452389 -5 0.218427
0.490088 -5 0.221852
0.527788 -5 0.225568
0.565487 -5 0.22958
0.603186 -5 0.233891
0.640885 -5 0.238505
0.678584 -5 0.243427
0.716283 -5 0.248663
0.753982 -5 0.254215
0.791681 -5 0.260091
0.82938 -5 0.266294
0.86708 -5 0.27283
0.904779 -5 0.279704
0.942478 -5 0.286921
0.980177 -5 0.294488
1.01788 -5 0.302408
1.05558 -5 0.310687
1.09327 -5 0.31933
1.13097 -5 0.328342
1.16867 -5 0.337727
1.20637 -5 0.347491
1.24407 -5 0.357636
1.28177 -5 0.368165
1.31947 -5 0.379083
1.35717 -5 0.390391
1.39487 -5 0.40209
1.43257 -5 0.414181
1.47027 -5 0.426664
1.50796 -5 0.439536
1.54566 -5 0.452796
1.58336 -5 0.466439
1.62106 -5 0.480459
1.65876 -5 0.494849
1.69646 -5 0.509599
1.73416 -5 0.524699
1.77186 -5 0.540133
1.80956 -5 0.555886
1.84726 -5 0.57194
1.88496 -5 0.588273
1.92265 -5 0.60486
1.96035 -5 0.621673
1.99805 -5 0.638682
2.03575 -5 0.655852
2.07345 -5 0.673145
2.11115 -5 0.69052
2.14885 -5 0.707931
2.18655 -5 0.725329
2.22425 -5 0.742662
2.26195 -5 0.759873
2.29965 -5 0.776903
2.33734 -5 0.793689
2.37504 -5 0.810166
2.41274 -5 0.826264
2.45044 -5 0.841915
2.48814 -5 0.857045
2.52584 -5 0.871582
2.56354 -5 0.885453
2.60124 -5 0.898584
2.63894 -5 0.910905
2.67664 -5 0.922344
2.71434 -5 0.932836
2.75204 -5 0.942317
2.78973 -5 0.950727
2.82743 -5 0.958014
2.86513 -5 0.964129
2.90283 -5 0.969033
2.94053 -5 0.972691
2.97823 -5 0.975079
3.01593 -5 0.97618
3.05363 -5 0.975984
3.09133 -5 0.974493
3.12903 -5 0.971715
3.16673 -5 0.967668
3.20442 -5 0.962378
3.24212 -5 0.955878
3.27982 -5 0.94821
3.31752 -5 0.939421
3.35522 -5 0.929565
3.39292 -5 0.9187
3.43062 -5 0.906891
3.46832 -5 0.894203
3.50602 -5 0.880707
3.54372 -5 0.866473
3.58142 -5 0.851574
3.61911 -5 0.836082
3.65681 -5 0.820069
3.69451 -5 0.803607
3.73221 -5 0.786765
3.76991 -5 0.769609
3.80761 -5 0.752204
3.84531 -5 0.734612
3.88301 -5 0.716891
3.92071 -5 0.699096
3.95841 -5 0.681278
3.99611 -5 0.663485
4.0338 -5 0.645761
4.0715 -5 0.628145
4.1092 -5 0.610675
4.1469 -5 0.593384
4.1846 -5 0.5763
4.2223 -5 0.55945
4.26 -5 0.542858
4.2977 -5 0.526543
4.3354 -5 0.510523
4.3731 -5 0.494812
4.4108 -5 0.479424
4.4485 -5 0.464367
4.48619 -5 0.44965
4.52389 -5 0.435279
4.56159 -5 0.421258
4.59929 -5 0.40759
4.63699 -5 0.394276
4.67469 -5 0.381317
4.71239 -5 0.368711
4.75009 -5 0.356456
4.78779 -5 0.34455
4.82549 -5 0.332989
4.86319 -5 0.321768
4.90088 -5 0.310882
4.93858 -5 0.300326
4.97628 -5 0.290094
5.01398 -5 0.280179
5.05168 -5 0.270576
5.08938 -5 0.261277
5.12708 -5 0.252275
5.16478 -5 0.243564
5.20248 -5 0.235135
5.24018 -5 0.226982
5.27788 -5 0.219098
5.31557 -5 0.211475
5.35327 -5 0.204106
5.39097 -5 0.196984
5.42867 -5 0.190101
5.46637 -5 0.183451
5.50407 -5 0.177026
5.54177 -5 0.17082
5.57947 -5 0.164826
5.61717 -5 0.159038
5.65487 -5 0.153448
5.69257 -5 0.148052
5.73027 -5 0.142841
5.76796 -5 0.137811
5.80566 -5 0.132955
5.84336 -5 0.128269
5.88106 -5 0.123745
5.91876 -5 0.119379
5.95646 -5 0.115166
5.99416 -5 0.1111
6.03186 -5 0.107176
6.06956 -5 0.103391
6.10726 -5 0.0997375
6.14496 -5 0.0962128
6.18265 -5 0.092812
6.22035 -5 0.0895309
6.25805 -5 0.0863654
6.29575 -5 0.0833114
6.33345 -5 0.0803652
6.37115 -5 0.0775229
6.40885 -5 0.074781
6.44655 -5 0.0721358
6.48425 -5 0.0695842
6.52195 -5 0.0671227
6.55965 -5 0.0647483
6.59734 -5 0.0624579
6.63504 -5 0.0602485
6.67274 -5 0.0581172
6.71044 -5 0.0560614
6.74814 -5 0.0540784
6.78584 -5 0.0521656
6.82354 -5 0.0503205
6.86124 -5 0.0485407
6.89894 -5 0.046824
6.93664 -5 0.0451681
6.97434 -5 0.0435709
7.01203 -5 0.0420302
7.04973 -5 0.0405441
7.08743 -5 0.0391106
7.12513 -5 0.0377279
7.16283 -5 0.0363942
7.20053 -5 0.0351078
7.23823 -5 0.0338669
7.27593 -5 0.0326699
7.31363 -5 0.0315154
7.35133 -5 0.0304017
7.38903 -5 0.0293275
7.42673 -5 0.0282914
7.46442 -5 0.0272919
7.50212 -5 0.0263278
7.53982 -5 0.0253978
7.57752 -5 0.0245008
7.61522 -5 0.0236355
7.65292 -5 0.0228009
7.69062 -5 0.0219958
7.72832 -5 0.0212192
7.76602 -5 0.0204701
7.80372 -5 0.0197474
7.84142 -5 0.0190504
7.87911 -5 0.018378
7.91681 -5 0.0177294
7.95451 -5 0.0171037
7.99221 -5 0.0165002
8.02991 -5 0.015918
8.06761 -5 0.0153564
8.10531 -5 0.0148146
8.14301 -5 0.014292
8.18071 -5 0.0137879
8.21841 -5 0.0133016
8.25611 -5 0.0128324
8.2938 -5 0.0123799
8.3315 -5 0.0119433
8.3692 -5 0.0115222
8.4069 -5 0.011116
8.4446 -5 0.0107241
8.4823 -5 0.010346
8.52 -5 0.00998128
8.5577 -5 0.00962946
8.5954 -5 0.00929005
8.6331 -5 0.00896263
8.6708 -5 0.00864677
8.70849 -5 0.00834205
8.74619 -5 0.0080481
8.78389 -5 0.00776452
8.82159 -5 0.00749094
8.85929 -5 0.00722702
8.89699 -5 0.00697241
8.93469 -5 0.00672679
8.97239 -5 0.00648983
9.01009 -5 0.00626123
9.04779 -5 0.00604069
9.08549 -5 0.00582793
9.12319 -5 0.00562268
9.16088 -5 0.00542466
9.19858 -5 0.00523363
9.23628 -5 0.00504933
9.27398 -5 0.00487153
9.31168 -5 0.00469999
9.34938 -5 0.00453451
9.38708 -5 0.00437485
9.42478 -5 0.00422083
-9.42478 -5 nan
-9.38708 -5 nan
-9.34938 -5 nan
-9.31168 -5 nan
-9.27398 -5 nan
-9.23628 -5 nan
-9.19858 -5 nan
-9.16088 -5 nan
-9.12319 -5 nan
-9.08549 -5 nan
