X T Z
-9.42478 -5 0
-9.38708 -5 0
-9.34938 -5 0
-9.31168 -5 0
-9.27398 -5 0
-9.23628 -5 0
-9.19858 -5 0
-9.16088 -5 0
-9.12319 -5 0
-9.08549 -5 0
-9.04779 -5 0
-9.01009 -5 0
-8.97239 -5 0
-8.93469 -5 0
-8.89699 -5 0
-8.85929 -5 0
-8.82159 -5 0
-8.78389 -5 0
-8.74619 -5 0
-8.70849 -5 0
-8.6708 -5 0
-8.6331 -5 0
-8.5954 -5 0
-8.5577 -5 0
-8.52 -5 0
-8.4823 -5 0
-8.4446 -5 0
-8.4069 -5 0
-8.3692 -5 0
-8.3315 -5 0
-8.2938 -5 0
-8.25611 -5 0
-8.21841 -5 0
-8.18071 -5 0
-8.14301 -5 0
-8.10531 -5 0
-8.06761 -5 0
-8.02991 -5 0
-7.99221 -5 0
-7.95451 -5 0
-7.91681 -5 0
-7.87911 -5 0
-7.84142 -5 0
-7.80372 -5 0
-7.76602 -5 0
-7.72832 -5 0
-7.69062 -5 0
-7.65292 -5 0
-7.61522 -5 0
-7.57752 -5 0
-7.53982 -5 0
-7.50212 -5 0
-7.46442 -5 0
-7.42673 -5 0
-7.38903 -5 0
-7.35133 -5 0
-7.31363 -5 0
-7.27593 -5 0
-7.23823 -5 0
-7.20053 -5 0
-7.16283 -5 0
-7.12513 -5 0
-7.08743 -5 0
-7.04973 -5 0
-7.01203 -5 0
-6.97434 -5 0
-6.93664 -5 0
-6.89894 -5 0
-6.86124 -5 0
-6.82354 -5 0
-6.78584 -5 0
-6.74814 -5 0
-6.71044 -5 0
-6.67274 -5 0
-6.63504 -5 0
-6.59734 -5 0
-6.55965 -5 0
-6.52195 -5 0
-6.48425 -5 0
-6.44655 -5 0
-6.40885 -5 0
-6.37115 -5 0
-6.33345 -5 0
-6.29575 -5 0
-6.25805 -5 0
-6.22035 -5 0
-6.18265 -5 0
-6.14496 -5 0
-6.10726 -5 0
-6.06956 -5 0
-6.03186 -5 0
-5.99416 -5 0
-5.95646 -5 0
-5.91876 -5 0
-5.88106 -5 0
-5.84336 -5 0
-5.80566 -5 0
-5.76796 -5 0
-5.73027 -5 0
-5.69257 -5 0
-5.65487 -5 0
-5.61717 -5 0
-5.57947 -5 0
-5.54177 -5 0
-5.50407 -5 0
-5.46637 -5 0
-5.42867 -5 0
-5.39097 -5 0
-5.35327 -5 0
-5.31557 -5 0
-5.27788 -5 0
-5.24018 -5 0
-5.20248 -5 0
-5.16478 -5 0
-5.12708 -5 0
-5.08938 -5 0
-5.05168 -5 0
-5.01398 -5 0
-4.97628 -5 0
-4.93858 -5 0
-4.90088 -5 0
-4.86319 -5 0
-4.82549 -5 0
-4.78779 -5 0
-4.75009 -5 0
-4.71239 -5 0
-4.67469 -5 0
-4.63699 -5 0
-4.59929 -5 0
-4.56159 -5 0
-4.52389 -5 0
-4.48619 -5 0
-4.4485 -5 0
-4.4108 -5 0
-4.3731 -5 0
-4.3354 -5 0
-4.2977 -5 0
-4.26 -5 0
-4.2223 -5 0
-4.1846 -5 0
-4.1469 -5 0
-4.1092 -5 0
-4.0715 -5 0
-4.0338 -5 0
-3.99611 -5 0
-3.95841 -5 0
-3.92071 -5 0
-3.88301 -5 0
-3.84531 -5 0
-3.80761 -5 0
-3.76991 -5 0
-3.73221 -5 0
-3.69451 -5 0
-3.65681 -5 0
-3.61911 -5 0
-3.58142 -5 0
-3.54372 -5 0
-3.50602 -5 0
-3.46832 -5 0
-3.43062 -5 0
-3.39292 -5 0
-3.35522 -5 0
-3.31752 -5 0
-3.27982 -5 0
-3.24212 -5 0
-3.20442 -5 0
-3.16673 -5 0
-3.12903 -5 0
-3.09133 -5 0
-3.05363 -5 0
-3.01593 -5 0
-2.97823 -5 0
-2.94053 -5 0
