X Z
-15 0.0963189
-14.97 0.0963189
-14.9401 0.0963189
-14.9101 0.0963189
-14.8801 0.0963189
-14.8501 0.0963189
-14.8202 0.0963189
-14.7902 0.0963188
-14.7602 0.0963188
-14.7303 0.0963188
-14.7003 0.0963188
-14.6703 0.0963187
-14.6404 0.0963187
-14.6104 0.0963187
-14.5804 0.0963187
-14.5504 0.0963186
-14.5205 0.0963186
-14.4905 0.0963186
-14.4605 0.0963186
-14.4306 0.0963185
-14.4006 0.0963185
-14.3706 0.0963185
-14.3407 0.0963185
-14.3107 0.0963185
-14.2807 0.0963186
-14.2507 0.0963186
-14.2208 0.0963186
-14.1908 0.0963186
-14.1608 0.0963187
-14.1309 0.0963187
-14.1009 0.0963188
-14.0709 0.0963188
-14.041 0.0963189
-14.011 0.0963189
-13.981 0.096319
-13.951 0.096319
-13.9211 0.0963191
-13.8911 0.0963191
-13.8611 0.0963192
-13.8312 0.0963192
-13.8012 0.0963192
-13.7712 0.0963192
-13.7413 0.0963192
-13.7113 0.0963192
-13.6813 0.0963192
-13.6513 0.0963191
-13.6214 0.096319
-13.5914 0.096319
-13.5614 0.0963189
-13.5315 0.0963188
-13.5015 0.0963187
-13.4715 0.0963186
-13.4416 0.0963185
-13.4116 0.0963184
-13.3816 0.0963183
-13.3516 0.0963182
-13.3217 0.0963181
-13.2917 0.096318
-13.2617 0.0963179
-13.2318 0.0963179
-13.2018 0.0963178
-13.1718 0.0963178
-13.1419 0.0963179
-13.1119 0.0963179
-13.0819 0.096318
-13.0519 0.0963181
-13.022 0.0963182
-12.992 0.0963183
-12.962 0.0963185
-12.9321 0.0963187
-12.9021 0.0963189
-12.8721 0.0963191
-12.8422 0.0963194
-12.8122 0.0963196
-12.7822 0.0963198
-12.7522 0.09632
-12.7223 0.0963202
-12.6923 0.0963204
-12.6623 0.0963206
-12.6324 0.0963207
-12.6024 0.0963208
-12.5724 0.0963208
-12.5425 0.0963208
-12.5125 0.0963207
-12.4825 0.0963206
-12.4525 0.0963204
-12.4226 0.0963201
-12.3926 0.0963198
-12.3626 0.0963195
-12.3327 0.0963191
-12.3027 0.0963187
-12.2727 0.0963183
-12.2428 0.0963178
-12.2128 0.0963173
-12.1828 0.0963168
-12.1528 0.0963164
-12.1229 0.0963159
-12.0929 0.0963155
-12.0629 0.0963151
-12.033 0.0963148
-12.003 0.0963145
-11.973 0.0963144
-11.9431 0.0963143
-11.9131 0.0963143
-11.8831 0.0963144
-11.8531 0.0963146
-11.8232 0.096315
-11.7932 0.0963154
-11.7632 0.0963159
-11.7333 0.0963166
-11.7033 0.0963173
-11.6733 0.0963181
-11.6434 0.096319
-11.6134 0.09632
-11.5834 0.0963209
-11.5534 0.096322
-11.5235 0.096323
-11.4935 0.096324
-11.4635 0.0963249
-11.4336 0.0963258
-11.4036 0.0963266
-11.3736 0.0963273
-11.3437 0.0963279
-11.3137 0.0963284
-11.2837 0.0963286
-11.2537 0.0963287
-11.2238 0.0963286
-11.1938 0.0963284
-11.1638 0.0963279
-11.1339 0.0963272
-11.1039 0.0963263
-11.0739 0.0963252
-11.044 0.0963239
-11.014 0.0963224
-10.984 0.0963208
-10.954 0.096319
-10.9241 0.0963172
-10.8941 0.0963152
-10.8641 0.0963132
-10.8342 0.0963112
-10.8042 0.0963092
-10.7742 0.0963072
-10.7443 0.0963054
-10.7143 0.0963036
-10.6843 0.0963021
-10.6543 0.0963008
-10.6244 0.0962997
-10.5944 0.0962988
-10.5644 0.0962983
-10.5345 0.0962982
-10.5045 0.0962983
-10.4745 0.0962989
-10.4446 0.0962998
-10.4146 0.0963011
-10.3846 0.0963028
-10.3546 0.0963048
-10.3247 0.0963072
-10.2947 0.09631
-10.2647 0.096313
-10.2348 0.0963163
-10.2048 0.0963199
-10.1748 0.0963236
-10.1449 0.0963274
-10.1149 0.0963313
-10.0849 0.0963352
-10.0549 0.096339
-10.025 0.0963427
-9.995 0.0963462
-9.96503 0.0963494
-9.93506 0.0963523
-9.90509 0.0963547
-9.87512 0.0963566
-9.84515 0.0963581
-9.81518 0.0963589
-9.78521 0.096359
-9.75524 0.0963585
-9.72527 0.0963572
-9.6953 0.0963551
-9.66533 0.0963522
-9.63536 0.0963486
-9.60539 0.0963441
-9.57542 0.0963388
-9.54545 0.0963328
-9.51548 0.0963261
-9.48551 0.0963187
-9.45554 0.0963106
-9.42557 0.096302
-9.3956 0.096293
-9.36563 0.0962835
-9.33566 0.0962738
-9.30569 0.096264
-9.27572 0.0962542
-9.24575 0.0962444
-9.21578 0.0962349
-9.18581 0.0962258
-9.15584 0.0962173
-9.12587 0.0962095
-9.0959 0.0962025
-9.06593 0.0961966
-9.03596 0.0961918
-9.00599 0.0961884
-8.97602 0.0961865
-8.94605 0.0961862
-8.91608 0.0961877
-8.88611 0.096191
-8.85614 0.0961964
-8.82617 0.096204
-8.7962 0.0962137
-8.76623 0.0962257
-8.73626 0.0962401
-8.70629 0.0962569
-8.67632 0.0962761
-8.64635 0.0962978
-8.61638 0.0963218
-8.58641 0.0963482
-8.55644 0.0963768
-8.52647 0.0964077
-8.4965 0.0964406
-8.46653 0.0964755
-8.43656 0.0965122
-8.40659 0.0965505
-8.37662 0.0965901
-8.34665 0.0966309
-8.31668 0.0966726
-8.28671 0.0967148
-8.25674 0.0967573
-8.22677 0.0967997
-8.1968 0.0968418
-8.16683 0.096883
-8.13686 0.0969231
-8.10689 0.0969616
-8.07692 0.0969981
-8.04695 0.0970321
-8.01698 0.0970633
-7.98701 0.0970911
-7.95704 0.0971151
-7.92707 0.0971349
-7.8971 0.0971499
-7.86713 0.0971598
-7.83716 0.0971641
-7.80719 0.0971623
-7.77722 0.0971539
-7.74725 0.0971387
-7.71728 0.0971162
-7.68731 0.0970859
-7.65734 0.0970476
-7.62737 0.0970009
-7.5974 0.0969456
-7.56743 0.0968813
-7.53746 0.0968079
-7.50749 0.0967251
-7.47752 0.0966328
-7.44755 0.0965309
-7.41758 0.0964194
-7.38761 0.0962982
-7.35764 0.0961674
-7.32767 0.0960272
-7.2977 0.0958775
-7.26773 0.0957188
-7.23776 0.0955512
-7.20779 0.0953751
-7.17782 0.0951909
-7.14785 0.094999
-7.11788 0.0948
-7.08791 0.0945943
-7.05794 0.0943828
-7.02797 0.0941659
-6.998 0.0939446
-6.96803 0.0937195
-6.93806 0.0934916
-6.90809 0.0932617
-6.87812 0.0930309
-6.84815 0.0928001
-6.81818 0.0925704
-6.78821 0.0923428
-6.75824 0.0921185
-6.72827 0.0918987
-6.6983 0.0916846
-6.66833 0.0914773
-6.63836 0.091278
-6.60839 0.0910882
-6.57842 0.0909089
-6.54845 0.0907415
-6.51848 0.0905873
-6.48851 0.0904475
-6.45854 0.0903233
-6.42857 0.0902161
-6.3986 0.090127
-6.36863 0.0900573
-6.33866 0.0900081
-6.30869 0.0899806
-6.27872 0.0899759
-6.24875 0.089995
-6.21878 0.090039
-6.18881 0.0901089
-6.15884 0.0902055
-6.12887 0.0903298
-6.0989 0.0904824
-6.06893 0.0906643
-6.03896 0.090876
-6.00899 0.0911182
-5.97902 0.0913913
-5.94905 0.0916959
-5.91908 0.0920323
-5.88911 0.0924009
-5.85914 0.0928019
-5.82917 0.0932355
-5.7992 0.0937017
-5.76923 0.0942006
-5.73926 0.0947321
-5.70929 0.0952961
-5.67932 0.0958925
-5.64935 0.0965208
-5.61938 0.0971809
-5.58941 0.0978722
-5.55944 0.0985944
-5.52947 0.0993468
-5.4995 0.100129
-5.46953 0.10094
-5.43956 0.10178
-5.40959 0.102648
-5.37962 0.103542
-5.34965 0.104463
-5.31968 0.105408
-5.28971 0.106379
-5.25974 0.107373
-5.22977 0.108389
-5.1998 0.109428
-5.16983 0.110487
-5.13986 0.111566
-5.10989 0.112665
-5.07992 0.113781
-5.04995 0.114915
-5.01998 0.116065
-4.99001 0.11723
-4.96004 0.11841
-4.93007 0.119604
-4.9001 0.120811
-4.87013 0.12203
-4.84016 0.123261
-4.81019 0.124503
-4.78022 0.125755
-4.75025 0.127017
-4.72028 0.128289
-4.69031 0.129569
-4.66034 0.130858
-4.63037 0.132155
-4.6004 0.13346
-4.57043 0.134772
-4.54046 0.136093
-4.51049 0.137421
-4.48052 0.138756
-4.45055 0.1401
-4.42058 0.141451
-4.39061 0.14281
-4.36064 0.144178
-4.33067 0.145555
-4.3007 0.146942
-4.27073 0.148338
-4.24076 0.149744
-4.21079 0.151162
-4.18082 0.152592
-4.15085 0.154035
-4.12088 0.155492
-4.09091 0.156963
-4.06094 0.15845
-4.03097 0.159955
-4.001 0.161477
-3.97103 0.163019
-3.94106 0.164581
-3.91109 0.166165
-3.88112 0.167773
-3.85115 0.169407
-3.82118 0.171066
-3.79121 0.172754
-3.76124 0.174472
-3.73127 0.176222
-3.7013 0.178006
-3.67133 0.179824
-3.64136 0.18168
-3.61139 0.183576
-3.58142 0.185512
-3.55145 0.187492
-3.52148 0.189518
-3.49151 0.191591
-3.46154 0.193714
-3.43157 0.195889
-3.4016 0.198119
-3.37163 0.200406
-3.34166 0.202753
-3.31169 0.205161
-3.28172 0.207633
-3.25175 0.210173
-3.22178 0.212782
-3.19181 0.215464
-3.16184 0.218221
-3.13187 0.221056
-3.1019 0.223971
-3.07193 0.226971
-3.04196 0.230057
-3.01199 0.233233
-2.98202 0.236502
-2.95205 0.239867
-2.92208 0.243331
-2.89211 0.246897
-2.86214 0.25057
-2.83217 0.254352
-2.8022 0.258246
-2.77223 0.262257
-2.74226 0.266387
-2.71229 0.27064
-2.68232 0.27502
-2.65235 0.279531
-2.62238 0.284176
-2.59241 0.288959
-2.56244 0.293883
-2.53247 0.298953
-2.5025 0.304173
-2.47253 0.309545
-2.44256 0.315075
-2.41259 0.320765
-2.38262 0.32662
-2.35265 0.332643
-2.32268 0.338838
-2.29271 0.345208
-2.26274 0.351758
-2.23277 0.358491
-2.2028 0.36541
-2.17283 0.372519
-2.14286 0.37982
-2.11289 0.387318
-2.08292 0.395013
-2.05295 0.402911
-2.02298 0.411012
-1.99301 0.419319
-1.96304 0.427834
-1.93307 0.436559
-1.9031 0.445495
-1.87313 0.454643
-1.84316 0.464004
-1.81319 0.473578
-1.78322 0.483365
-1.75325 0.493365
-1.72328 0.503575
-1.69331 0.513996
-1.66334 0.524624
-1.63337 0.535457
-1.6034 0.546491
-1.57343 0.557723
-1.54346 0.569148
-1.51349 0.580761
-1.48352 0.592555
-1.45355 0.604525
-1.42358 0.616661
-1.39361 0.628957
-1.36364 0.641403
-1.33367 0.653989
-1.3037 0.666704
-1.27373 0.679538
-1.24376 0.692476
-1.21379 0.705506
-1.18382 0.718615
-1.15385 0.731786
-1.12388 0.745005
-1.09391 0.758254
-1.06394 0.771515
-1.03397 0.784772
-1.004 0.798005
-0.974026 0.811193
-0.944056 0.824318
-0.914086 0.837357
-0.884116 0.850289
-0.854146 0.863093
-0.824176 0.875745
-0.794206 0.888223
-0.764236 0.900504
-0.734266 0.912563
-0.704296 0.924378
-0.674326 0.935924
-0.644356 0.947178
-0.614386 0.958116
-0.584416 0.968714
-0.554446 0.97895
-0.524476 0.988801
-0.494505 0.998244
-0.464535 1.00726
-0.434565 1.01582
-0.404595 1.02391
-0.374625 1.03152
-0.344655 1.03861
-0.314685 1.04518
-0.284715 1.0512
-0.254745 1.05667
-0.224775 1.06156
-0.194805 1.06588
-0.164835 1.06959
-0.134865 1.07271
-0.104895 1.07521
-0.0749251 1.07709
-0.044955 1.07834
-0.014985 1.07897
0.014985 1.07897
0.044955 1.07834
0.0749251 1.07709
0.104895 1.07521
0.134865 1.07271
0.164835 1.06959
0.194805 1.06588
0.224775 1.06156
0.254745 1.05667
0.284715 1.0512
0.314685 1.04518
0.344655 1.03861
0.374625 1.03152
0.404595 1.02391
0.434565 1.01582
0.464535 1.00726
0.494505 0.998244
0.524476 0.988801
0.554446 0.97895
0.584416 0.968714
0.614386 0.958116
0.644356 0.947178
0.674326 0.935924
0.704296 0.924378
0.734266 0.912563
0.764236 0.900504
0.794206 0.888223
0.824176 0.875745
0.854146 0.863093
0.884116 0.850289
0.914086 0.837357
0.944056 0.824318
0.974026 0.811193
1.004 0.798005
1.03397 0.784772
1.06394 0.771515
1.09391 0.758254
1.12388 0.745005
1.15385 0.731786
1.18382 0.718615
1.21379 0.705506
1.24376 0.692476
1.27373 0.679538
1.3037 0.666704
1.33367 0.653989
1.36364 0.641403
1.39361 0.628957
1.42358 0.616661
1.45355 0.604525
1.48352 0.592555
1.51349 0.580761
1.54346 0.569148
1.57343 0.557723
1.6034 0.546491
1.63337 0.535457
1.66334 0.524624
1.69331 0.513996
1.72328 0.503575
1.75325 0.493365
1.78322 0.483365
1.81319 0.473578
1.84316 0.464004
1.87313 0.454643
1.9031 0.445495
1.93307 0.436559
1.96304 0.427834
1.99301 0.419319
2.02298 0.411012
2.05295 0.402911
2.08292 0.395013
2.11289 0.387318
2.14286 0.37982
2.17283 0.372519
2.2028 0.36541
2.23277 0.358491
2.26274 0.351758
2.29271 0.345208
2.32268 0.338838
2.35265 0.332643
2.38262 0.32662
2.41259 0.320765
2.44256 0.315075
2.47253 0.309545
2.5025 0.304173
2.53247 0.298953
2.56244 0.293883
2.59241 0.288959
2.62238 0.284176
2.65235 0.279531
2.68232 0.27502
2.71229 0.27064
2.74226 0.266387
2.77223 0.262257
2.8022 0.258246
2.83217 0.254352
2.86214 0.25057
2.89211 0.246897
2.92208 0.243331
2.95205 0.239867
2.98202 0.236502
3.01199 0.233233
3.04196 0.230057
3.07193 0.226971
3.1019 0.223971
3.13187 0.221056
3.16184 0.218221
3.19181 0.215464
3.22178 0.212782
3.25175 0.210173
3.28172 0.207633
3.31169 0.205161
3.34166 0.202753
3.37163 0.200406
3.4016 0.198119
3.43157 0.195889
3.46154 0.193714
3.49151 0.191591
3.52148 0.189518
3.55145 0.187492
3.58142 0.185512
3.61139 0.183576
3.64136 0.18168
3.67133 0.179824
3.7013 0.178006
3.73127 0.176222
3.76124 0.174472
3.79121 0.172754
3.82118 0.171066
3.85115 0.169407
3.88112 0.167773
3.91109 0.166165
3.94106 0.164581
3.97103 0.163019
4.001 0.161477
4.03097 0.159955
4.06094 0.15845
4.09091 0.156963
4.12088 0.155492
4.15085 0.154035
4.18082 0.152592
4.21079 0.151162
4.24076 0.149744
4.27073 0.148338
4.3007 0.146942
4.33067 0.145555
4.36064 0.144178
4.39061 0.14281
4.42058 0.141451
4.45055 0.1401
4.48052 0.138756
4.51049 0.137421
4.54046 0.136093
4.57043 0.134772
4.6004 0.13346
4.63037 0.132155
4.66034 0.130858
4.69031 0.129569
4.72028 0.128289
4.75025 0.127017
4.78022 0.125755
4.81019 0.124503
4.84016 0.123261
4.87013 0.12203
4.9001 0.120811
4.93007 0.119604
4.96004 0.11841
4.99001 0.11723
5.01998 0.116065
5.04995 0.114915
5.07992 0.113781
5.10989 0.112665
5.13986 0.111566
5.16983 0.110487
5.1998 0.109428
5.22977 0.108389
5.25974 0.107373
5.28971 0.106379
5.31968 0.105408
5.34965 0.104463
5.37962 0.103542
5.40959 0.102648
5.43956 0.10178
5.46953 0.10094
5.4995 0.100129
5.52947 0.0993468
5.55944 0.0985944
5.58941 0.0978722
5.61938 0.0971809
5.64935 0.0965208
5.67932 0.0958925
5.70929 0.0952961
5.73926 0.0947321
5.76923 0.0942006
5.7992 0.0937017
5.82917 0.0932355
5.85914 0.0928019
5.88911 0.0924009
5.91908 0.0920323
5.94905 0.0916959
5.97902 0.0913913
6.00899 0.0911182
6.03896 0.090876
6.06893 0.0906643
6.0989 0.0904824
6.12887 0.0903298
6.15884 0.0902055
6.18881 0.0901089
6.21878 0.090039
6.24875 0.089995
6.27872 0.0899759
6.30869 0.0899806
6.33866 0.0900081
6.36863 0.0900573
6.3986 0.090127
6.42857 0.0902161
6.45854 0.0903233
6.48851 0.0904475
6.51848 0.0905873
6.54845 0.0907415
6.57842 0.0909089
6.60839 0.0910882
6.63836 0.091278
6.66833 0.0914773
6.6983 0.0916846
6.72827 0.0918987
6.75824 0.0921185
6.78821 0.0923428
6.81818 0.0925704
6.84815 0.0928001
6.87812 0.0930309
6.90809 0.0932617
6.93806 0.0934916
6.96803 0.0937195
6.998 0.0939446
7.02797 0.0941659
7.05794 0.0943828
7.08791 0.0945943
7.11788 0.0948
7.14785 0.094999
7.17782 0.0951909
7.20779 0.0953751
7.23776 0.0955512
7.26773 0.0957188
7.2977 0.0958775
7.32767 0.0960272
7.35764 0.0961674
7.38761 0.0962982
7.41758 0.0964194
7.44755 0.0965309
7.47752 0.0966328
7.50749 0.0967251
7.53746 0.0968079
7.56743 0.0968813
7.5974 0.0969456
7.62737 0.0970009
7.65734 0.0970476
7.68731 0.0970859
7.71728 0.0971162
7.74725 0.0971387
7.77722 0.0971539
7.80719 0.0971623
7.83716 0.0971641
7.86713 0.0971598
7.8971 0.0971499
7.92707 0.0971349
7.95704 0.0971151
7.98701 0.0970911
8.01698 0.0970633
8.04695 0.0970321
8.07692 0.0969981
8.10689 0.0969616
8.13686 0.0969231
8.16683 0.096883
8.1968 0.0968418
8.22677 0.0967997
8.25674 0.0967573
8.28671 0.0967148
8.31668 0.0966726
8.34665 0.0966309
8.37662 0.0965901
8.40659 0.0965505
8.43656 0.0965122
8.46653 0.0964755
8.4965 0.0964406
8.52647 0.0964077
8.55644 0.0963768
8.58641 0.0963482
8.61638 0.0963218
8.64635 0.0962978
8.67632 0.0962761
8.70629 0.0962569
8.73626 0.0962401
8.76623 0.0962257
8.7962 0.0962137
8.82617 0.096204
8.85614 0.0961964
8.88611 0.096191
8.91608 0.0961877
8.94605 0.0961862
8.97602 0.0961865
9.00599 0.0961884
9.03596 0.0961918
9.06593 0.0961966
9.0959 0.0962025
9.12587 0.0962095
9.15584 0.0962173
9.18581 0.0962258
9.21578 0.0962349
9.24575 0.0962444
9.27572 0.0962542
9.30569 0.096264
9.33566 0.0962738
9.36563 0.0962835
9.3956 0.096293
9.42557 0.096302
9.45554 0.0963106
9.48551 0.0963187
9.51548 0.0963261
9.54545 0.0963328
9.57542 0.0963388
9.60539 0.0963441
9.63536 0.0963486
9.66533 0.0963522
9.6953 0.0963551
9.72527 0.0963572
9.75524 0.0963585
9.78521 0.096359
9.81518 0.0963589
9.84515 0.0963581
9.87512 0.0963566
9.90509 0.0963547
9.93506 0.0963523
9.96503 0.0963494
9.995 0.0963462
10.025 0.0963427
10.0549 0.096339
10.0849 0.0963352
10.1149 0.0963313
10.1449 0.0963274
10.1748 0.0963236
10.2048 0.0963199
10.2348 0.0963163
10.2647 0.096313
10.2947 0.09631
10.3247 0.0963072
10.3546 0.0963048
10.3846 0.0963028
10.4146 0.0963011
10.4446 0.0962998
10.4745 0.0962989
10.5045 0.0962983
10.5345 0.0962982
10.5644 0.0962983
10.5944 0.0962988
10.6244 0.0962997
10.6543 0.0963008
10.6843 0.0963021
10.7143 0.0963036
10.7443 0.0963054
10.7742 0.0963072
10.8042 0.0963092
10.8342 0.0963112
10.8641 0.0963132
10.8941 0.0963152
10.9241 0.0963172
10.954 0.096319
10.984 0.0963208
11.014 0.0963224
11.044 0.0963239
11.0739 0.0963252
11.1039 0.0963263
11.1339 0.0963272
11.1638 0.0963279
11.1938 0.0963284
11.2238 0.0963286
11.2537 0.0963287
11.2837 0.0963286
11.3137 0.0963284
11.3437 0.0963279
11.3736 0.0963273
11.4036 0.0963266
11.4336 0.0963258
11.4635 0.0963249
11.4935 0.096324
11.5235 0.096323
11.5534 0.096322
11.5834 0.0963209
11.6134 0.09632
11.6434 0.096319
11.6733 0.0963181
11.7033 0.0963173
11.7333 0.0963166
11.7632 0.0963159
11.7932 0.0963154
11.8232 0.096315
11.8531 0.0963146
11.8831 0.0963144
11.9131 0.0963143
11.9431 0.0963143
11.973 0.0963144
12.003 0.0963145
12.033 0.0963148
12.0629 0.0963151
12.0929 0.0963155
12.1229 0.0963159
12.1528 0.0963164
12.1828 0.0963168
12.2128 0.0963173
12.2428 0.0963178
12.2727 0.0963183
12.3027 0.0963187
12.3327 0.0963191
12.3626 0.0963195
12.3926 0.0963198
12.4226 0.0963201
12.4525 0.0963204
12.4825 0.0963206
12.5125 0.0963207
12.5425 0.0963208
12.5724 0.0963208
12.6024 0.0963208
12.6324 0.0963207
12.6623 0.0963206
12.6923 0.0963204
12.7223 0.0963202
12.7522 0.09632
12.7822 0.0963198
12.8122 0.0963196
12.8422 0.0963194
12.8721 0.0963191
12.9021 0.0963189
12.9321 0.0963187
12.962 0.0963185
12.992 0.0963183
13.022 0.0963182
13.0519 0.0963181
13.0819 0.096318
13.1119 0.0963179
13.1419 0.0963179
13.1718 0.0963178
13.2018 0.0963178
13.2318 0.0963179
13.2617 0.0963179
13.2917 0.096318
13.3217 0.0963181
13.3516 0.0963182
13.3816 0.0963183
13.4116 0.0963184
13.4416 0.0963185
13.4715 0.0963186
13.5015 0.0963187
13.5315 0.0963188
13.5614 0.0963189
13.5914 0.096319
13.6214 0.096319
13.6513 0.0963191
13.6813 0.0963192
13.7113 0.0963192
13.7413 0.0963192
13.7712 0.0963192
13.8012 0.0963192
13.8312 0.0963192
13.8611 0.0963192
13.8911 0.0963191
13.9211 0.0963191
13.951 0.096319
13.981 0.096319
14.011 0.0963189
14.041 0.0963189
14.0709 0.0963188
14.1009 0.0963188
14.1309 0.0963187
14.1608 0.0963187
14.1908 0.0963186
14.2208 0.0963186
14.2507 0.0963186
14.2807 0.0963186
14.3107 0.0963185
14.3407 0.0963185
14.3706 0.0963185
14.4006 0.0963185
14.4306 0.0963185
14.4605 0.0963186
14.4905 0.0963186
14.5205 0.0963186
14.5504 0.0963186
14.5804 0.0963187
14.6104 0.0963187
14.6404 0.0963187
14.6703 0.0963187
14.7003 0.0963188
14.7303 0.0963188
14.7602 0.0963188
14.7902 0.0963188
14.8202 0.0963189
14.8501 0.0963189
14.8801 0.0963189
14.9101 0.0963189
14.9401 0.0963189
14.97 0.0963189
