X Z
-15 0.00354627
-14.97 0.00354627
-14.9401 0.00354627
-14.9101 0.00354627
-14.8801 0.00354627
-14.8501 0.00354627
-14.8202 0.00354627
-14.7902 0.00354627
-14.7602 0.00354627
-14.7303 0.00354627
-14.7003 0.00354627
-14.6703 0.00354627
-14.6404 0.00354627
-14.6104 0.00354627
-14.5804 0.00354627
-14.5504 0.00354627
-14.5205 0.00354627
-14.4905 0.00354627
-14.4605 0.00354627
-14.4306 0.00354627
-14.4006 0.00354627
-14.3706 0.00354627
-14.3407 0.00354627
-14.3107 0.00354627
-14.2807 0.00354627
-14.2507 0.00354627
-14.2208 0.00354627
-14.1908 0.00354627
-14.1608 0.00354627
-14.1309 0.00354627
-14.1009 0.00354627
-14.0709 0.00354627
-14.041 0.00354627
-14.011 0.00354627
-13.981 0.00354627
-13.951 0.00354627
-13.9211 0.00354627
-13.8911 0.00354627
-13.8611 0.00354627
-13.8312 0.00354627
-13.8012 0.00354627
-13.7712 0.00354627
-13.7413 0.00354627
-13.7113 0.00354627
-13.6813 0.00354627
-13.6513 0.00354627
-13.6214 0.00354627
-13.5914 0.00354627
-13.5614 0.00354627
-13.5315 0.00354627
-13.5015 0.00354627
-13.4715 0.00354627
-13.4416 0.00354627
-13.4116 0.00354627
-13.3816 0.00354627
-13.3516 0.00354627
-13.3217 0.00354627
-13.2917 0.00354627
-13.2617 0.00354627
-13.2318 0.00354627
-13.2018 0.00354627
-13.1718 0.00354627
-13.1419 0.00354627
-13.1119 0.00354627
-13.0819 0.00354627
-13.0519 0.00354627
-13.022 0.00354627
-12.992 0.00354627
-12.962 0.00354627
-12.9321 0.00354627
-12.9021 0.00354627
-12.8721 0.00354627
-12.8422 0.00354627
-12.8122 0.00354627
-12.7822 0.00354627
-12.7522 0.00354627
-12.7223 0.00354627
-12.6923 0.00354627
-12.6623 0.00354627
-12.6324 0.00354627
-12.6024 0.00354627
-12.5724 0.00354627
-12.5425 0.00354627
-12.5125 0.00354627
-12.4825 0.00354627
