z d
0 1.18382
3.83616 1.21379
7.82218 1.24376
9.95005 1.27373
11.5984 1.3037
13.007 1.33367
14.2657 1.36364
15.4346 1.39361
16.5435 1.42358
17.5624 1.45355
18.5814 1.48352
19.5405 1.51349
20.4995 1.54346
21.3986 1.57343
22.2977 1.6034
23.1668 1.63337
24.036 1.66334
24.9051 1.69331
25.7443 1.72328
26.5534 1.75325
27.3926 1.78322
28.2018 1.81319
29.011 1.84316
29.97 1.87313
