X Z
-15 1.38634e-49
-14.97 2.17227e-49
-14.9401 3.40068e-49
-14.9101 5.31897e-49
-14.8801 8.31188e-49
-14.8501 1.29772e-48
-14.8202 2.02429e-48
-14.7902 3.15482e-48
-14.7602 4.91232e-48
-14.7303 7.64201e-48
-14.7003 1.18779e-47
-14.6703 1.84451e-47
-14.6404 2.86175e-47
-14.6104 4.43602e-47
-14.5804 6.87012e-47
-14.5504 1.06303e-46
-14.5205 1.64337e-46
-14.4905 2.53827e-46
-14.4605 3.91695e-46
-14.4306 6.03905e-46
-14.4006 9.3025e-46
-14.3706 1.43166e-45
-14.3407 2.20136e-45
-14.3107 3.38182e-45
-14.2807 5.19064e-45
-14.2507 7.95979e-45
-14.2208 1.21953e-44
-14.1908 1.86677e-44
-14.1608 2.85497e-44
-14.1309 4.36236e-44
-14.1009 6.65965e-44
-14.0709 1.01576e-43
-14.041 1.54789e-43
-14.011 2.35668e-43
-13.981 3.58484e-43
-13.951 5.44815e-43
-13.9211 8.27253e-43
-13.8911 1.25498e-42
-13.8611 1.90216e-42
-13.8312 2.88048e-42
-13.8012 4.35807e-42
-13.7712 6.58769e-42
-13.7413 9.94906e-42
-13.7113 1.50121e-41
-13.6813 2.26313e-41
-13.6513 3.40869e-41
-13.6214 5.12951e-41
-13.5914 7.71214e-41
-13.5614 1.15846e-40
-13.5315 1.73861e-40
-13.5015 2.60693e-40
-13.4715 3.90541e-40
-13.4416 5.84541e-40
-13.4116 8.74124e-40
-13.3816 1.30599e-39
-13.3516 1.94948e-39
-13.3217 2.90741e-39
-13.2917 4.33215e-39
-13.2617 6.44928e-39
-13.2318 9.59242e-39
-13.2018 1.42546e-38
-13.1718 2.11638e-38
-13.1419 3.13935e-38
-13.1119 4.65261e-38
-13.0819 6.88912e-38
-13.0519 1.01916e-37
-13.022 1.50635e-37
-12.992 2.22446e-37
-12.962 3.28194e-37
-12.9321 4.83779e-37
-12.9021 7.12481e-37
-12.8721 1.04836e-36
-12.8422 1.54119e-36
-12.8122 2.26366e-36
-12.7822 3.32184e-36
-12.7522 4.87028e-36
-12.7223 7.13411e-36
-12.6923 1.04409e-35
-12.6623 1.52666e-35
-12.6324 2.23027e-35
-12.6024 3.25524e-35
-12.5724 4.74699e-35
-12.5425 6.91614e-35
-12.5125 1.00674e-34
-12.4825 1.46415e-34
-12.4525 2.12745e-34
-12.4226 3.08848e-34
-12.3926 4.4796e-34
-12.3626 6.49149e-34
-12.3327 9.39851e-34
-12.3027 1.35951e-33
-12.2727 1.9648e-33
-12.2428 2.83702e-33
-12.2128 4.09277e-33
-12.1828 5.89905e-33
-12.1528 8.49486e-33
-12.1229 1.22219e-32
-12.0929 1.75685e-32
-12.0629 2.52312e-32
-12.033 3.62037e-32
-12.003 5.19011e-32
-11.973 7.43379e-32
-11.9431 1.06379e-31
-11.9131 1.52092e-31
-11.8831 2.17256e-31
-11.8531 3.10059e-31
-11.8232 4.42107e-31
-11.7932 6.29827e-31
-11.7632 8.96446e-31
-11.7333 1.27479e-30
-11.7033 1.81118e-30
-11.6733 2.57095e-30
-11.6434 3.64616e-30
-11.6134 5.16641e-30
-11.5834 7.31395e-30
-11.5534 1.03449e-29
-11.5235 1.46186e-29
-11.4935 2.06395e-29
-11.4635 2.9114e-29
-11.4336 4.10312e-29
-11.4036 5.77745e-29
-11.3736 8.12771e-29
-11.3437 1.14238e-28
-11.3137 1.60421e-28
-11.2837 2.25073e-28
-11.2537 3.15497e-28
-11.2238 4.41853e-28
-11.1938 6.18257e-28
-11.1638 8.64312e-28
-11.1339 1.20721e-27
-11.1039 1.68463e-27
-11.0739 2.34874e-27
-11.044 3.27172e-27
-11.014 4.55331e-27
-10.984 6.33123e-27
-10.954 8.79546e-27
