X Z
-15 5.71672e-22
-14.9401 4.07412e-22
-14.8802 1.30193e-22
-14.8204 1.22677e-22
-14.7605 4.67952e-22
-14.7006 8.54095e-22
-14.6407 9.66553e-22
-14.5808 8.84855e-22
-14.521 9.9712e-22
-14.4611 1.54183e-21
-14.4012 2.34441e-21
-14.3413 3.07137e-21
-14.2814 3.68565e-21
-14.2216 4.5452e-21
-14.1617 6.03362e-21
-14.1018 8.18835e-21
-14.0419 1.07893e-20
-13.982 1.37976e-20
-13.9222 1.76086e-20
-13.8623 2.28261e-20
-13.8024 2.9867e-20
-13.7425 3.8908e-20
-13.6826 5.0259e-20
-13.6228 6.47238e-20
-13.5629 8.35561e-20
-13.503 1.08142e-19
-13.4431 1.39884e-19
-13.3832 1.80519e-19
-13.3234 2.32581e-19
-13.2635 2.99588e-19
-13.2036 3.85937e-19
-13.1437 4.96895e-19
-13.0838 6.39008e-19
-13.024 8.20786e-19
-12.9641 1.05331e-18
-12.9042 1.35068e-18
-12.8443 1.7306e-18
-12.7844 2.21542e-18
-12.7246 2.83385e-18
-12.6647 3.62293e-18
-12.6048 4.6304e-18
-12.5449 5.91773e-18
-12.485 7.56421e-18
-12.4251 9.67252e-18
-12.3653 1.23757e-17
-12.3054 1.58456e-17
-12.2455 2.0303e-17
-12.1856 2.60303e-17
-12.1257 3.33857e-17
-12.0659 4.28198e-17
-12.006 5.48943e-17
-11.9461 7.03014e-17
-11.8862 8.98851e-17
-11.8263 1.14664e-16
-11.7665 1.45858e-16
-11.7066 1.84918e-16
-11.6467 2.33572e-16
-11.5868 2.93886e-16
-11.5269 3.6837e-16
-11.4671 4.60145e-16
-11.4072 5.73207e-16
-11.3473 7.12844e-16
-11.2874 8.86268e-16
-11.2275 1.10355e-15
-11.1677 1.37891e-15
-11.1078 1.7326e-15
-11.0479 2.19326e-15
-10.988 2.80103e-15
-10.9281 3.61141e-15
-10.8683 4.69973e-15
-10.8084 6.16621e-15
-10.7485 8.1411e-15
-10.6886 1.07895e-14
-10.6287 1.43148e-14
-10.5689 1.89595e-14
-10.509 2.5002e-14
-10.4491 3.27469e-14
-10.3892 4.25071e-14
-10.3293 5.45749e-14
-10.2695 6.91803e-14
-10.2096 8.64355e-14
-10.1497 1.06266e-13
-10.0898 1.28334e-13
-10.0299 1.5196e-13
-9.97006 1.76061e-13
-9.91018 1.99132e-13
-9.8503 2.19313e-13
-9.79042 2.34591e-13
-9.73054 2.43233e-13
-9.67066 2.44555e-13
-9.61078 2.40159e-13
-9.5509 2.35855e-13
-9.49102 2.44457e-13
-9.43114 2.8977e-13
-9.37126 4.12054e-13
-9.31138 6.75361e-13
-9.2515 1.17711e-12
-9.19162 2.06031e-12
-9.13174 3.52885e-12
-9.07186 5.86604e-12
-9.01198 9.45674e-12
-8.9521 1.48129e-11
-8.89222 2.26025e-11
-8.83234 3.36804e-11
-8.77246 4.91209e-11
-8.71257 7.025e-11
-8.65269 9.86737e-11
-8.59281 1.36301e-10
-8.53293 1.85358e-10
-8.47305 2.48387e-10
-8.41317 3.28229e-10
