z d
0 1.22754
0.0598802 1.22754
0.11976 1.22754
0.179641 1.22754
0.239521 1.22754
0.299401 1.22754
0.359281 1.22754
0.419162 1.22754
0.479042 1.22754
0.538922 1.22754
0.598802 1.22754
0.658683 1.22754
0.718563 1.22754
0.778443 1.22754
0.838323 1.22754
0.898204 1.22754
0.958084 1.22754
1.01796 1.22754
1.07784 1.22754
1.13772 1.22754
1.1976 1.22754
1.25749 1.22754
1.31737 1.22754
1.37725 1.22754
1.43713 1.22754
1.49701 1.22754
1.55689 1.22754
1.61677 1.22754
1.67665 1.22754
1.73653 1.22754
1.79641 1.22754
1.85629 1.22754
1.91617 1.22754
1.97605 1.22754
2.03593 1.22754
2.09581 1.22754
2.15569 1.22754
2.21557 1.22754
2.27545 1.22754
2.33533 1.22754
2.39521 1.22754
2.45509 1.22754
2.51497 1.22754
2.57485 1.22754
2.63473 1.22754
2.69461 1.22754
2.75449 1.22754
2.81437 1.22754
2.87425 1.22754
2.93413 1.22754
2.99401 1.22754
3.05389 1.16766
3.11377 1.16766
3.17365 1.16766
3.23353 1.16766
3.29341 1.16766
3.35329 1.16766
3.41317 1.16766
3.47305 1.16766
3.53293 1.16766
3.59281 1.16766
3.65269 1.16766
3.71257 1.16766
3.77246 1.16766
3.83234 1.16766
3.89222 1.16766
3.9521 1.16766
4.01198 1.16766
4.07186 1.16766
4.13174 1.16766
4.19162 1.16766
4.2515 1.16766
4.31138 1.16766
4.37126 1.16766
4.43114 1.16766
4.49102 1.16766
4.5509 1.16766
4.61078 1.16766
4.67066 1.16766
4.73054 1.16766
4.79042 1.16766
4.8503 1.16766
4.91018 1.16766
4.97006 1.16766
5.02994 1.16766
5.08982 1.16766
5.1497 1.16766
5.20958 1.16766
5.26946 1.16766
5.32934 1.16766
5.38922 1.16766
5.4491 1.16766
5.50898 1.16766
5.56886 1.16766
5.62874 1.16766
5.68862 1.16766
5.7485 1.16766
5.80838 1.16766
5.86826 1.16766
5.92814 1.16766
5.98802 1.16766
6.0479 1.16766
6.10778 1.16766
6.16766 1.16766
6.22754 1.16766
6.28743 1.16766
6.34731 1.16766
6.40719 1.16766
6.46707 1.16766
6.52695 1.16766
6.58683 1.16766
6.64671 1.16766
6.70659 1.16766
6.76647 1.16766
6.82635 1.16766
6.88623 1.16766
6.94611 1.16766
7.00599 1.16766
7.06587 1.16766
7.12575 1.16766
7.18563 1.16766
7.24551 1.16766
7.30539 1.16766
7.36527 1.16766
7.42515 1.16766
7.48503 1.16766
7.54491 1.16766
7.60479 1.16766
7.66467 1.16766
7.72455 1.16766
7.78443 1.16766
7.84431 1.16766
7.90419 1.16766
7.96407 1.16766
8.02395 1.16766
8.08383 1.16766
8.14371 1.16766
8.20359 1.16766
8.26347 1.16766
8.32335 1.16766
8.38323 1.16766
8.44311 1.16766
8.50299 1.16766
8.56287 1.16766
8.62275 1.16766
8.68263 1.16766
8.74251 1.16766
8.8024 1.16766
8.86228 1.16766
8.92216 1.16766
8.98204 1.16766
9.04192 1.16766
9.1018 1.16766
9.16168 1.16766
9.22156 1.16766
9.28144 1.16766
9.34132 1.16766
9.4012 1.16766
9.46108 1.16766
9.52096 1.16766
9.58084 1.16766
9.64072 1.16766
9.7006 1.16766
9.76048 1.16766
9.82036 1.16766
9.88024 1.16766
9.94012 1.16766
10 1.16766
10.0599 1.16766
10.1198 1.16766
10.1796 1.16766
10.2395 1.16766
10.2994 1.16766
10.3593 1.16766
10.4192 1.16766
10.479 1.16766
10.5389 1.16766
10.5988 1.16766
10.6587 1.16766
10.7186 1.16766
10.7784 1.16766
10.8383 1.16766
10.8982 1.16766
10.9581 1.16766
11.018 1.16766
11.0778 1.16766
11.1377 1.16766
11.1976 1.16766
11.2575 1.16766
11.3174 1.16766
11.3772 1.16766
11.4371 1.16766
11.497 1.16766
11.5569 1.16766
11.6168 1.16766
11.6766 1.16766
11.7365 1.16766
11.7964 1.16766
11.8563 1.16766
11.9162 1.16766
11.976 1.16766
12.0359 1.16766
12.0958 1.16766
12.1557 1.16766
12.2156 1.16766
12.2754 1.16766
12.3353 1.16766
12.3952 1.16766
12.4551 1.16766
12.515 1.16766
12.5749 1.16766
12.6347 1.16766
12.6946 1.16766
12.7545 1.16766
12.8144 1.16766
12.8743 1.16766
12.9341 1.16766
12.994 1.16766
13.0539 1.16766
13.1138 1.16766
13.1737 1.16766
13.2335 1.16766
13.2934 1.16766
13.3533 1.16766
13.4132 1.16766
13.4731 1.16766
13.5329 1.16766
13.5928 1.16766
13.6527 1.16766
13.7126 1.16766
13.7725 1.16766
13.8323 1.16766
13.8922 1.16766
13.9521 1.16766
14.012 1.16766
14.0719 1.16766
14.1317 1.16766
14.1916 1.16766
14.2515 1.16766
14.3114 1.16766
14.3713 1.16766
14.4311 1.16766
14.491 1.22754
14.5509 1.22754
14.6108 1.22754
14.6707 1.22754
14.7305 1.22754
14.7904 1.22754
14.8503 1.22754
14.9102 1.22754
14.9701 1.22754
15.0299 1.22754
15.0898 1.22754
15.1497 1.22754
15.2096 1.22754
15.2695 1.22754
15.3293 1.22754
15.3892 1.22754
15.4491 1.22754
15.509 1.22754
15.5689 1.22754
15.6287 1.22754
15.6886 1.22754
15.7485 1.22754
15.8084 1.22754
15.8683 1.22754
15.9281 1.22754
15.988 1.22754
16.0479 1.22754
16.1078 1.22754
16.1677 1.22754
16.2275 1.22754
16.2874 1.22754
16.3473 1.22754
16.4072 1.22754
16.4671 1.22754
16.5269 1.22754
16.5868 1.22754
16.6467 1.22754
16.7066 1.22754
16.7665 1.22754
16.8263 1.22754
16.8862 1.22754
16.9461 1.22754
17.006 1.22754
17.0659 1.22754
17.1257 1.22754
17.1856 1.22754
17.2455 1.22754
17.3054 1.22754
17.3653 1.22754
17.4251 1.22754
17.485 1.22754
17.5449 1.22754
17.6048 1.22754
17.6647 1.22754
17.7246 1.22754
17.7844 1.22754
17.8443 1.22754
17.9042 1.22754
17.9641 1.22754
18.024 1.22754
18.0838 1.22754
18.1437 1.22754
18.2036 1.22754
18.2635 1.22754
18.3234 1.22754
18.3832 1.22754
18.4431 1.22754
18.503 1.22754
18.5629 1.22754
18.6228 1.22754
18.6826 1.28743
18.7425 1.28743
18.8024 1.28743
18.8623 1.28743
18.9222 1.28743
18.982 1.28743
19.0419 1.28743
19.1018 1.28743
19.1617 1.28743
19.2216 1.28743
19.2814 1.28743
19.3413 1.28743
19.4012 1.28743
19.4611 1.28743
19.521 1.28743
19.5808 1.28743
19.6407 1.28743
19.7006 1.28743
19.7605 1.28743
19.8204 1.28743
19.8802 1.28743
19.9401 1.28743
20 1.28743
20.0599 1.28743
20.1198 1.28743
20.1796 1.28743
20.2395 1.28743
20.2994 1.28743
